date,daily_vol
2021-07-23,11.848833391182387
2021-07-26,11.693372426464435
2021-07-27,11.90252450633893
2021-07-28,11.930959181222555
2021-07-29,12.003106777330556
2021-07-30,12.212564361181428
2021-08-02,12.156694636125346
2021-08-03,12.259263886383993
2021-08-04,12.297187221311983
2021-08-05,12.52118259047438
2021-08-06,12.019130154549401
2021-08-09,11.235443945300903
2021-08-10,11.219017033947258
2021-08-11,10.994069548624783
2021-08-12,10.93840745648098
2021-08-13,10.796227128214685
2021-08-16,10.344438142112827
2021-08-17,9.21034469517828
2021-08-18,8.175439479563085
2021-08-19,7.533576800696913
2021-08-20,8.10352965392234
2021-08-23,8.329919007289249
2021-08-24,8.420622399799122
2021-08-25,8.089321280799687
2021-08-26,8.462832700225068
2021-08-27,9.105277485063194
2021-08-30,8.808478068769809
2021-08-31,8.797979090450186
2021-09-01,8.57827779009276
2021-09-02,8.429677877831317
2021-09-03,8.186894695548409
2021-09-07,8.392902220567013
2021-09-08,8.521821225770857
2021-09-09,8.615025430258386
2021-09-10,9.00806874773937
2021-09-13,9.00753494248003
2021-09-14,9.273700617337113
2021-09-15,9.74196366837809
2021-09-16,9.300876861242639
2021-09-17,9.1254726520876
2021-09-20,11.21155317821749
2021-09-21,10.760429334185451
2021-09-22,10.690909119995304
2021-09-23,11.442477367598276
2021-09-24,11.400546293752715
2021-09-27,11.178402097974413
2021-09-28,12.58467713912434
2021-09-29,12.490353400604755
2021-09-30,12.780976892241016
2021-10-01,13.457615053344291
2021-10-04,13.827591549507051
2021-10-05,14.418123813450862
2021-10-06,14.486923683377324
2021-10-07,15.006685711641953
2021-10-08,15.001799640043151
2021-10-11,14.954164482176823
2021-10-12,14.924072853614689
2021-10-13,14.928075895707352
2021-10-14,15.697507883227798
2021-10-15,15.824245232427323
2021-10-18,15.611095433440884
2021-10-19,14.129341515866859
2021-10-20,14.140843230585606
2021-10-21,13.85005523656851
2021-10-22,13.363225358273306
2021-10-25,13.443216195538877
2021-10-26,13.427327467519317
2021-10-27,11.295345683953133
2021-10-28,11.710400717652607
2021-10-29,10.890214767028182
2021-11-01,10.583343483606619
2021-11-02,8.93733558752264
2021-11-03,8.782650785725153
2021-11-04,8.781700328751754
2021-11-05,8.459833707585432
2021-11-08,8.22311018897343
2021-11-09,7.7870178525542535
2021-11-10,9.116549403145836
2021-11-11,9.093504802220027
2021-11-12,7.9304778698385325
2021-11-15,7.892019642651602
2021-11-16,7.910030464669444
2021-11-17,8.040812670868457
2021-11-18,8.011665395409292
2021-11-19,8.129914319843646
2021-11-22,8.476750951160401
2021-11-23,8.325661689019004
2021-11-24,8.364506747919974
2021-11-26,11.294892932294614
2021-11-29,11.157350184340313
2021-11-30,12.98506468370485
2021-12-01,13.64945258902345
2021-12-02,14.859412600368795
2021-12-03,14.91997893068214
2021-12-06,15.596456594111336
2021-12-07,17.476351058501855
2021-12-08,17.541627862886582
2021-12-09,17.87417732271891
2021-12-10,17.703699455763445
2021-12-13,17.97414163024201
2021-12-14,17.872986086381847
2021-12-15,18.782421497879316
