date,sh_volume
2007-12-12,6745138524.0
2007-12-13,5759964726.0
2007-12-14,5295029869.0
2007-12-17,5462474373.0
2007-12-18,5748193192.0
2007-12-19,5238366334.0
2007-12-20,5500660077.0
2007-12-21,7227591990.0
2007-12-24,2026214318.0
2007-12-26,3251035592.0
2007-12-27,3770245854.0
2007-12-28,3728507523.0
2007-12-31,3966225900.0
2008-01-02,5505069203.0
2008-01-03,5337182707.0
2008-01-04,6593393700.0
2008-01-07,6811868624.0
2008-01-08,7359927588.0
2008-01-09,8130992480.0
2008-01-10,7735860847.0
2008-01-11,6810565486.0
2008-01-14,5813169459.0
2008-01-15,6998227960.0
2008-01-16,8804210205.0
2008-01-17,8356424857.0
2008-01-18,8938388262.0
2008-01-22,9592889124.0
2008-01-23,11087106651.0
2008-01-24,8713743647.0
2008-01-25,7512837842.0
2008-01-28,6164864073.0
2008-01-29,6371133968.0
2008-01-30,7294264557.0
2008-01-31,8240784287.0
2008-02-01,7645559461.0
2008-02-04,5586368610.0
2008-02-05,6743025831.0
2008-02-06,6402783522.0
2008-02-07,7500693025.0
2008-02-08,5971670932.0
2008-02-11,5647555312.0
2008-02-12,6188927177.0
2008-02-13,6038339697.0
2008-02-14,5863705409.0
2008-02-15,5604605673.0
2008-02-19,5552333432.0
2008-02-20,6097055899.0
2008-02-21,5914445449.0
2008-02-22,5822041013.0
2008-02-25,5931559413.0
2008-02-26,6361670568.0
2008-02-27,6044929593.0
2008-02-28,5916814230.0
2008-02-29,6781604606.0
2008-03-03,6236513826.0
2008-03-04,7360753582.0
2008-03-05,6475907491.0
2008-03-06,6488684700.0
2008-03-07,6875558373.0
2008-03-10,6341017230.0
2008-03-11,7781992601.0
2008-03-12,6503833685.0
2008-03-13,7605467742.0
2008-03-14,7809546168.0
2008-03-17,8180298057.0
2008-03-18,7836778647.0
2008-03-19,7693121198.0
2008-03-20,9065587576.0
2008-03-24,6734955215.0
2008-03-25,6215780343.0
2008-03-26,5951364805.0
2008-03-27,5993844295.0
2008-03-28,5398713179.0
2008-03-31,5980969556.0
2008-04-01,6936719332.0
2008-04-02,6369605748.0
2008-04-03,5815030919.0
2008-04-04,5605899062.0
2008-04-07,5442911111.0
2008-04-08,5219491134.0
2008-04-09,5418854599.0
2008-04-10,5847112247.0
2008-04-11,5634960884.0
2008-04-14,5130421592.0
2008-04-15,5448516488.0
2008-04-16,6343227163.0
2008-04-17,5491483992.0
2008-04-18,6379445929.0
2008-04-21,5019509662.0
2008-04-22,5890362062.0
2008-04-23,6228047197.0
2008-04-24,6731916022.0
2008-04-25,5842481095.0
2008-04-28,5327069197.0
2008-04-29,5517064657.0
2008-04-30,6582080587.0
2008-05-01,6687188367.0
2008-05-02,6130446046.0
2008-05-05,5435223138.0
2008-05-06,6045752269.0
2008-05-07,6281895247.0
2008-05-08,5862020923.0
2008-05-09,5177111060.0
2008-05-12,5099208997.0
2008-05-13,5862879363.0
2008-05-14,6066653590.0
2008-05-15,6011973480.0
2008-05-16,6063886140.0
2008-05-19,5900291629.0
2008-05-20,5849298053.0
2008-05-21,6689068108.0
2008-05-22,5866557161.0
2008-05-23,5210354201.0
2008-05-27,5247450877.0
2008-05-28,5664821740.0
2008-05-29,5738935744.0
2008-05-30,5967447661.0
2008-06-02,5615085229.0
2008-06-03,6532535325.0
2008-06-04,6457005875.0
2008-06-05,6527313729.0
2008-06-06,6936335963.0
2008-06-09,6468634545.0
2008-06-10,6595694431.0
2008-06-11,6795348210.0
2008-06-12,6896301874.0
2008-06-13,6103727516.0
2008-06-16,5544612302.0
2008-06-17,5589069361.0
2008-06-18,6588593281.0
2008-06-19,7043777500.0
2008-06-20,7962544705.0
2008-06-23,6057992979.0
2008-06-24,6802921835.0
2008-06-25,6932231189.0
2008-06-26,7453494308.0
2008-06-27,10503763165.0
2008-06-30,7100772934.0
2008-07-01,8438558527.0
2008-07-02,7632190101.0
2008-07-03,4617683575.0
2008-07-07,7558945959.0
2008-07-08,8490313339.0
2008-07-09,7408266440.0
2008-07-10,8057910470.0
2008-07-11,8996282075.0
2008-07-14,7409860954.0
2008-07-15,10055240560.0
2008-07-16,9132043294.0
2008-07-17,9890523132.0
2008-07-18,7834401850.0
2008-07-21,6454771184.0
2008-07-22,8716524165.0
2008-07-23,9378235378.0
2008-07-24,8631483497.0
2008-07-25,6653060383.0
2008-07-28,6217524997.0
2008-07-29,7684947854.0
2008-07-30,7835294308.0
2008-07-31,7684900246.0
2008-08-01,6801800222.0
2008-08-04,6487287177.0
2008-08-05,7814664797.0
2008-08-06,7128318106.0
2008-08-07,7476197627.0
2008-08-08,7121165515.0
2008-08-11,7331275152.0
2008-08-12,6679841141.0
2008-08-13,6779733438.0
2008-08-14,5895403678.0
2008-08-15,5819743143.0
2008-08-18,5475826718.0
2008-08-19,5864815525.0
2008-08-20,6272755249.0
2008-08-21,5535618014.0
2008-08-22,5084601268.0
2008-08-25,4826777100.0
2008-08-26,5064449240.0
2008-08-27,5037068783.0
2008-08-28,5434813846.0
2008-08-29,4855647680.0
2008-09-02,6780260620.0
2008-09-03,7122934086.0
2008-09-04,7532651799.0
2008-09-05,7217476102.0
2008-09-08,9808599326.0
2008-09-09,9892965457.0
2008-09-10,8709109775.0
2008-09-11,9091878639.0
2008-09-12,8220483024.0
2008-09-15,10893577570.0
2008-09-16,12640972908.0
2008-09-17,12579215794.0
2008-09-18,14357917921.0
2008-09-19,13368947826.0
2008-09-22,7200266636.0
2008-09-23,7107646130.0
2008-09-24,6560309424.0
2008-09-25,7725512460.0
2008-09-26,7291396106.0
2008-09-29,10232482402.0
2008-09-30,8352055380.0
2008-10-01,7654796842.0
2008-10-02,8410944757.0
2008-10-03,9190051740.0
2008-10-06,11362753786.0
2008-10-07,9847832172.0
2008-10-08,12220221749.0
2008-10-09,11196980013.0
2008-10-10,15563512608.0
2008-10-13,9812881485.0
2008-10-14,10981335914.0
2008-10-15,9033115855.0
2008-10-16,11265342652.0
2008-10-17,9239537827.0
2008-10-20,7140757523.0
2008-10-21,7220755561.0
2008-10-22,8652433627.0
2008-10-23,10261726100.0
2008-10-24,9130767591.0
2008-10-27,7739782209.0
2008-10-28,9858921395.0
2008-10-29,9778638781.0
2008-10-30,8608843507.0
2008-10-31,8812850787.0
2008-11-03,6265480932.0
2008-11-04,7782971770.0
2008-11-05,7544021968.0
2008-11-06,8457048644.0
2008-11-07,6776642229.0
2008-11-10,6229770031.0
2008-11-11,6859334687.0
2008-11-12,7888824583.0
2008-11-13,10842283970.0
2008-11-14,8097608388.0
2008-11-17,6743948134.0
2008-11-18,8434773456.0
2008-11-19,8881420998.0
2008-11-20,12180261354.0
2008-11-21,12517218554.0
2008-11-24,10408960842.0
2008-11-25,9383321023.0
2008-11-26,7708325955.0
2008-11-28,3489293637.0
2008-12-01,7985615542.0
2008-12-02,8247490255.0
2008-12-03,8452980554.0
2008-12-04,7883756532.0
2008-12-05,8328664462.0
2008-12-08,8781845790.0
2008-12-09,7922818689.0
2008-12-10,7093912414.0
2008-12-11,7514134390.0
2008-12-12,7049987991.0
2008-12-15,6053986401.0
2008-12-16,8110357546.0
2008-12-17,7426199232.0
2008-12-18,7721042947.0
2008-12-19,9160985515.0
2008-12-22,6053857861.0
2008-12-23,4983510794.0
2008-12-24,1925534893.0
2008-12-26,2328717511.0
2008-12-29,4237443372.0
2008-12-30,4765820485.0
2008-12-31,5514611027.0
2009-01-02,5019699625.0
2009-01-05,6582216454.0
2009-01-06,7526690145.0
2009-01-07,6725760519.0
2009-01-08,6510246493.0
2009-01-09,6141641120.0
2009-01-12,6500095413.0
2009-01-13,6979581471.0
2009-01-14,7341855343.0
2009-01-15,8857696681.0
2009-01-16,8319448814.0
2009-01-20,8381040289.0
2009-01-21,8537534441.0
2009-01-22,8132522684.0
2009-01-23,7972934153.0
2009-01-26,7144434046.0
2009-01-27,6554663056.0
2009-01-28,8295621808.0
2009-01-29,7006401712.0
2009-01-30,7473855588.0
2009-02-02,7052050708.0
2009-02-03,7372967558.0
2009-02-04,7934707963.0
2009-02-05,9152705642.0
2009-02-06,8888723028.0
2009-02-09,6863454649.0
2009-02-10,9251581187.0
2009-02-11,7437402941.0
2009-02-12,8200425366.0
2009-02-13,6585983052.0
2009-02-17,8261033542.0
2009-02-18,7788585864.0
2009-02-19,7764331890.0
2009-02-20,10691085555.0
2009-02-23,8555435873.0
2009-02-24,9611800544.0
2009-02-25,9884630694.0
2009-02-26,8920962206.0
2009-02-27,11310493967.0
2009-03-02,10153520985.0
2009-03-03,9989329098.0
2009-03-04,9948434010.0
2009-03-05,9806238239.0
2009-03-06,9761035442.0
2009-03-09,8320210754.0
2009-03-10,11047629874.0
2009-03-11,9468845175.0
2009-03-12,9803471307.0
2009-03-13,8817972589.0
2009-03-16,10003634503.0
2009-03-17,8248462320.0
2009-03-18,11876284449.0
2009-03-19,11339265019.0
2009-03-20,10115954770.0
2009-03-23,9944717484.0
2009-03-24,8766464844.0
2009-03-25,10124119961.0
2009-03-26,9595283120.0
2009-03-27,7674738134.0
2009-03-30,7920938972.0
2009-03-31,8232475946.0
2009-04-01,8284607275.0
2009-04-02,10347575362.0
2009-04-03,7958608492.0
2009-04-06,7371282481.0
2009-04-07,7026477812.0
2009-04-08,7098384849.0
2009-04-09,9736087974.0
2009-04-13,8257648439.0
2009-04-14,9804972164.0
2009-04-15,8301908876.0
2009-04-16,8928786789.0
2009-04-17,9734812177.0
2009-04-20,10025889223.0
2009-04-21,9877807637.0
2009-04-22,10030717630.0
2009-04-23,9031416447.0
2009-04-24,9621688389.0
2009-04-27,7809566069.0
2009-04-28,7501944104.0
2009-04-29,8494576289.0
2009-04-30,9685247915.0
2009-05-01,7432622649.0
2009-05-04,9565228312.0
2009-05-05,9348302420.0
2009-05-06,11506868887.0
2009-05-07,12325717749.0
2009-05-08,11262720977.0
2009-05-11,8657430776.0
2009-05-12,9359461568.0
2009-05-13,9503978407.0
2009-05-14,8332910009.0
2009-05-15,7529918633.0
2009-05-18,7723210931.0
2009-05-19,7722169570.0
2009-05-20,9328176211.0
2009-05-21,8262971010.0
2009-05-22,6030463932.0
2009-05-26,7729951633.0
2009-05-27,7832083200.0
2009-05-28,7888455561.0
2009-05-29,8574335402.0
2009-06-01,8993688282.0
2009-06-02,8343517675.0
2009-06-03,7583398804.0
2009-06-04,7815674906.0
2009-06-05,7568168750.0
2009-06-08,6469850544.0
2009-06-09,6595448448.0
2009-06-10,7762632224.0
2009-06-11,7994949995.0
2009-06-12,6561803487.0
2009-06-15,6882685266.0
2009-06-16,7191034452.0
2009-06-17,8224306136.0
2009-06-18,6773297200.0
2009-06-19,8703560416.0
2009-06-22,7617784525.0
2009-06-23,7223077522.0
2009-06-24,6937598860.0
2009-06-25,7324500528.0
2009-06-26,11381404931.0
2009-06-29,6278959486.0
2009-06-30,7181974411.0
2009-07-01,6102010759.0
2009-07-02,5962713387.0
2009-07-06,6683225627.0
2009-07-07,6695696896.0
2009-07-08,8481902471.0
2009-07-09,6219614978.0
2009-07-10,5557111241.0
2009-07-13,6751138384.0
2009-07-14,6177743068.0
2009-07-15,8109931688.0
2009-07-16,7193041751.0
2009-07-17,7012238263.0
2009-07-20,7098683835.0
2009-07-21,7447894060.0
2009-07-22,7127829216.0
2009-07-23,9195482619.0
2009-07-24,6671823478.0
2009-07-27,6854436857.0
2009-07-28,7730813474.0
2009-07-29,7643049581.0
2009-07-30,8829095649.0
2009-07-31,8138378321.0
2009-08-03,7981059346.0
2009-08-04,8170445508.0
2009-08-05,8116890799.0
2009-08-06,9431228065.0
2009-08-07,9746557748.0
2009-08-10,7519396438.0
2009-08-11,7992236449.0
2009-08-12,7900433555.0
2009-08-13,7553492703.0
2009-08-14,7151609048.0
2009-08-17,7170955048.0
2009-08-18,6239090271.0
2009-08-19,6492771035.0
2009-08-20,7122650054.0
2009-08-21,8452988155.0
2009-08-24,8544406735.0
2009-08-25,7892190790.0
2009-08-26,7333793212.0
2009-08-27,8113005285.0
2009-08-28,8332959748.0
2009-08-31,7895525462.0
2009-09-01,10023527858.0
2009-09-02,8106347841.0
2009-09-03,6763213891.0
2009-09-04,6024544286.0
2009-09-08,7570989800.0
2009-09-09,7881564893.0
2009-09-10,8205422453.0
2009-09-11,7458486170.0
2009-09-14,7260315851.0
2009-09-15,8836483406.0
2009-09-16,9957656648.0
2009-09-17,9531052334.0
2009-09-18,9805737064.0
2009-09-21,7251183257.0
2009-09-22,8003474752.0
2009-09-23,8486847943.0
2009-09-24,8389750832.0
2009-09-25,7089664019.0
2009-09-28,5860844763.0
2009-09-29,7202332672.0
2009-09-30,9332281056.0
2009-10-01,8891366144.0
2009-10-02,8203454557.0
2009-10-05,6718746244.0
2009-10-06,7618733576.0
2009-10-07,6594613811.0
2009-10-08,7620333472.0
2009-10-09,5856590808.0
2009-10-12,5603830611.0
2009-10-13,6649118542.0
2009-10-14,7977053121.0
2009-10-15,7834306459.0
2009-10-16,7345232536.0
2009-10-19,6740349583.0
2009-10-20,7662198431.0
2009-10-21,8394599854.0
2009-10-22,7671232863.0
2009-10-23,7366084416.0
2009-10-26,8042029304.0
2009-10-27,7941593003.0
2009-10-28,9522847164.0
2009-10-29,8198016748.0
2009-10-30,9620570118.0
2009-11-02,8786857878.0
2009-11-03,7827137670.0
2009-11-04,7973255938.0
2009-11-05,7300438599.0
2009-11-06,6215692744.0
2009-11-09,6701604798.0
2009-11-10,6525707162.0
2009-11-11,6328479090.0
2009-11-12,6518630898.0
2009-11-13,5790843519.0
2009-11-16,6817571372.0
2009-11-17,5886220300.0
2009-11-18,6418325850.0
2009-11-19,6619097276.0
2009-11-20,5868334809.0
2009-11-23,5839266704.0
2009-11-24,5727717911.0
2009-11-25,4535232569.0
2009-11-27,3314317896.0
2009-11-30,6398175693.0
2009-12-01,6637822928.0
2009-12-02,6167970459.0
2009-12-03,6966066290.0
2009-12-04,8521364342.0
2009-12-07,6102001418.0
2009-12-08,6851343112.0
2009-12-09,6173133755.0
2009-12-10,6176682314.0
2009-12-11,5694286672.0
2009-12-14,6605620550.0
2009-12-15,7268723437.0
2009-12-16,7445506394.0
2009-12-17,6143355104.0
2009-12-18,8998191504.0
2009-12-21,6056346147.0
2009-12-22,5583848241.0
2009-12-23,4853657312.0
2009-12-24,1901146526.0
2009-12-28,4151439518.0
2009-12-29,3883963906.0
2009-12-30,3789377679.0
2009-12-31,3586234487.0
2010-01-04,6166901313.0
2010-01-05,7662897921.0
2010-01-06,7410946708.0
2010-01-07,7746761974.0
2010-01-08,6681684350.0
2010-01-11,6499426353.0
2010-01-12,7304214035.0
2010-01-13,6680737669.0
2010-01-14,6368162723.0
2010-01-15,7679993302.0
2010-01-19,6870334084.0
2010-01-20,7286093898.0
2010-01-21,9900925118.0
2010-01-22,9216393806.0
2010-01-25,6777308519.0
2010-01-26,7235889435.0
2010-01-27,7906858855.0
2010-01-28,8522475067.0
2010-01-29,8982224847.0
2010-02-01,6494912739.0
2010-02-02,7425726838.0
2010-02-03,6748775227.0
2010-02-04,8840019627.0
2010-02-05,9388052338.0
2010-02-08,6320596582.0
2010-02-09,7460078605.0
2010-02-10,6410245348.0
2010-02-11,6708786359.0
2010-02-12,7029706534.0
2010-02-16,6358711683.0
2010-02-17,6494501649.0
2010-02-18,6140710549.0
2010-02-19,6268646973.0
2010-02-22,5919068755.0
2010-02-23,6937083438.0
2010-02-24,6426495521.0
2010-02-25,6944301235.0
2010-02-26,6662807233.0
2010-03-01,6496322192.0
2010-03-02,7142746057.0
2010-03-03,6607956116.0
2010-03-04,6264592245.0
2010-03-05,6695775618.0
2010-03-08,6126861998.0
2010-03-09,7949516866.0
2010-03-10,8081659151.0
2010-03-11,7063804620.0
2010-03-12,7124272033.0
2010-03-15,6212875033.0
2010-03-16,6688721864.0
2010-03-17,7302304925.0
2010-03-18,6429578470.0
2010-03-19,8885546099.0
2010-03-22,6715372020.0
2010-03-23,6805881747.0
2010-03-24,7131128359.0
2010-03-25,8378324552.0
2010-03-26,7074262112.0
2010-03-29,6362218040.0
2010-03-30,6268796925.0
2010-03-31,7150388827.0
2010-04-01,6353459333.0
2010-04-05,5962804726.0
2010-04-06,6326174626.0
2010-04-07,8152568292.0
2010-04-08,7220580454.0
2010-04-09,6751351827.0
2010-04-12,6847859170.0
2010-04-13,8095774425.0
2010-04-14,9020653505.0
2010-04-15,8924982451.0
2010-04-16,11211265451.0
2010-04-19,8885386381.0
2010-04-20,7575784858.0
2010-04-21,8504413726.0
2010-04-22,8896711719.0
2010-04-23,7929023103.0
2010-04-26,8217738706.0
2010-04-27,10400442960.0
2010-04-28,9187671383.0
2010-04-29,9269662203.0
2010-04-30,9238722688.0
2010-05-03,7421089423.0
2010-05-04,9759956514.0
2010-05-05,9896096455.0
2010-05-06,15093740566.0
2010-05-07,13849878448.0
2010-05-10,10063684459.0
2010-05-11,8474910854.0
2010-05-12,7721574973.0
2010-05-13,7320113376.0
2010-05-14,8736558558.0
2010-05-17,8494455982.0
2010-05-18,8757093639.0
2010-05-19,9481764429.0
2010-05-20,11915109241.0
2010-05-21,11557403879.0
2010-05-24,7429253447.0
2010-05-25,10435988855.0
2010-05-26,10302877560.0
2010-05-27,8021177024.0
2010-05-28,7367947289.0
2010-06-01,7590196560.0
2010-06-02,7451887741.0
2010-06-03,7293542657.0
2010-06-04,8804733103.0
2010-06-07,7902184480.0
2010-06-08,9082405369.0
2010-06-09,8722766237.0
2010-06-10,7512740709.0
2010-06-11,6004694402.0
2010-06-14,6494526358.0
2010-06-15,6961778834.0
2010-06-16,7068251623.0
2010-06-17,6437638948.0
2010-06-18,7108711160.0
2010-06-21,6497384181.0
2010-06-22,6573062757.0
2010-06-23,6568706897.0
2010-06-24,7073846119.0
2010-06-25,12649422994.0
2010-06-28,5952743192.0
2010-06-29,9199813976.0
2010-06-30,7609843399.0
2010-07-01,9325064696.0
2010-07-02,5739960497.0
2010-07-06,7166298230.0
2010-07-07,7405885568.0
2010-07-08,6717784656.0
2010-07-09,5207098813.0
2010-07-12,5358476398.0
2010-07-13,7214977485.0
2010-07-14,6395352181.0
2010-07-15,6702258472.0
2010-07-16,7701418343.0
2010-07-19,5985591567.0
2010-07-20,6760185203.0
2010-07-21,7131783980.0
2010-07-22,7284867300.0
2010-07-23,7073383943.0
2010-07-26,6398866222.0
2010-07-27,6948399808.0
2010-07-28,6023214175.0
2010-07-29,7105720512.0
2010-07-30,6400368844.0
2010-08-02,6338764197.0
2010-08-03,6225530939.0
2010-08-04,6211745650.0
2010-08-05,5569170029.0
2010-08-06,5844658785.0
2010-08-09,4985264055.0
2010-08-10,6156972400.0
2010-08-11,7062937362.0
2010-08-12,6317761386.0
2010-08-13,5103735377.0
2010-08-16,4842877013.0
2010-08-17,5895614023.0
2010-08-18,5608953152.0
2010-08-19,6591599490.0
2010-08-20,5842761074.0
2010-08-23,5158489242.0
2010-08-24,6775328441.0
2010-08-25,6675222288.0
2010-08-26,5720486499.0
2010-08-27,6383627671.0
2010-08-30,4655636527.0
2010-08-31,6695934548.0
2010-09-01,6806337453.0
2010-09-02,5616652305.0
2010-09-03,5325147996.0
2010-09-07,5034512509.0
2010-09-08,5487188152.0
2010-09-09,5232740838.0
2010-09-10,4851338675.0
2010-09-13,5873879676.0
2010-09-14,5962940182.0
2010-09-15,5617585781.0
2010-09-16,5425415784.0
2010-09-17,7338207348.0
2010-09-20,6012494469.0
2010-09-21,6518098717.0
2010-09-22,6273736159.0
2010-09-23,5983333142.0
2010-09-24,6278969853.0
2010-09-27,5596463448.0
2010-09-28,6287609178.0
2010-09-29,6283453544.0
2010-09-30,7142520751.0
2010-10-01,6377143392.0
2010-10-04,5676855736.0
2010-10-05,7179977124.0
2010-10-06,6306419216.0
2010-10-07,5880908865.0
2010-10-08,6067141225.0
2010-10-11,4738025250.0
2010-10-12,6282090745.0
2010-10-13,7696588500.0
2010-10-14,7451814001.0
2010-10-15,8267124643.0
2010-10-18,6591627327.0
2010-10-19,7960701584.0
2010-10-20,7195882655.0
2010-10-21,7017932046.0
2010-10-22,5026466233.0
2010-10-25,6188677984.0
2010-10-26,6270012935.0
2010-10-27,6486303185.0
2010-10-28,6409179214.0
2010-10-29,5919462056.0
2010-11-01,5928212204.0
2010-11-02,5851871199.0
2010-11-03,6782141385.0
2010-11-04,8564709525.0
2010-11-05,7956606171.0
2010-11-08,6039822942.0
2010-11-09,7225474258.0
2010-11-10,6815720950.0
2010-11-11,6587436065.0
2010-11-12,6511568253.0
2010-11-15,5547122664.0
2010-11-16,7635558082.0
2010-11-17,5892726381.0
2010-11-18,6942610664.0
2010-11-19,5818513624.0
2010-11-22,5797860704.0
2010-11-23,6132671234.0
2010-11-24,5027248641.0
2010-11-26,2222733591.0
2010-11-29,5474330288.0
2010-11-30,7584307434.0
2010-12-01,6993225877.0
2010-12-02,7172638278.0
2010-12-03,5805106078.0
2010-12-06,5519190230.0
2010-12-07,6327435939.0
2010-12-08,6685235682.0
2010-12-09,6640094817.0
2010-12-10,6431003092.0
2010-12-13,6405196184.0
2010-12-14,6163363692.0
2010-12-15,6609518094.0
2010-12-16,6298000961.0
2010-12-17,8563556227.0
2010-12-20,5449337818.0
2010-12-21,5329804322.0
2010-12-22,5280646420.0
2010-12-23,3885030475.0
2010-12-27,3196859586.0
2010-12-28,3399471523.0
2010-12-29,3305814614.0
2010-12-30,3143944854.0
2010-12-31,3046781602.0
2011-01-03,6483223640.0
2011-01-04,6976916018.0
2011-01-05,7006487772.0
2011-01-06,7244075620.0
2011-01-07,7243912301.0
2011-01-10,6256463779.0
2011-01-11,6116296698.0
2011-01-12,6291564442.0
2011-01-13,6412326517.0
2011-01-14,6911600724.0
2011-01-18,7674673429.0
2011-01-19,7079509464.0
2011-01-20,7417161863.0
2011-01-21,6822128092.0
2011-01-24,6074070068.0
2011-01-25,6721553346.0
2011-01-26,6818915098.0
2011-01-27,6407955227.0
2011-01-28,8122626264.0
2011-01-31,6449205219.0
2011-02-01,7283529325.0
2011-02-02,6252686193.0
2011-02-03,6547563535.0
2011-02-04,6115539011.0
2011-02-07,5930397733.0
2011-02-08,5778223771.0
2011-02-09,5999803992.0
2011-02-10,6798626051.0
2011-02-11,6402478937.0
2011-02-14,5651299722.0
2011-02-15,6103946287.0
2011-02-16,6367540429.0
2011-02-17,5812558928.0
2011-02-18,6193834311.0
2011-02-22,7879445395.0
2011-02-23,8314922827.0
2011-02-24,7357495688.0
2011-02-25,5899094702.0
2011-02-28,6376188368.0
2011-03-01,7167026357.0
2011-03-02,6271409591.0
2011-03-03,6693742887.0
2011-03-04,6497522682.0
2011-03-07,6450058503.0
2011-03-08,6348038784.0
2011-03-09,5875490565.0
2011-03-10,7289499140.0
2011-03-11,5749977745.0
2011-03-14,6063175956.0
2011-03-15,7810886312.0
2011-03-16,8532929326.0
2011-03-17,6310359480.0
2011-03-18,8163240197.0
2011-03-21,6419188570.0
2011-03-22,5391797445.0
2011-03-23,5747644119.0
2011-03-24,6007470118.0
2011-03-25,5513122031.0
2011-03-28,5029323109.0
2011-03-29,5262700493.0
2011-03-30,5780425134.0
2011-03-31,6002622610.0
2011-04-01,6167462762.0
2011-04-04,5007346052.0
2011-04-05,5893095793.0
2011-04-06,6118289821.0
2011-04-07,5825716954.0
2011-04-08,5334391912.0
2011-04-11,5636769222.0
2011-04-12,6209022197.0
2011-04-13,5710114784.0
2011-04-14,5737930858.0
2011-04-15,5900189236.0
2011-04-18,6447129125.0
2011-04-19,5672206409.0
2011-04-20,6487755150.0
2011-04-21,5612389907.0
2011-04-25,4447535487.0
2011-04-26,6195348324.0
2011-04-27,6264858597.0
2011-04-28,6166338694.0
2011-04-29,6494681213.0
2011-05-02,6096790473.0
2011-05-03,6847207881.0
2011-05-04,7026671511.0
2011-05-05,6994797147.0
2011-05-06,6426315343.0
2011-05-09,4698697444.0
2011-05-10,5501697608.0
2011-05-11,6171317838.0
2011-05-12,5992483179.0
2011-05-13,5457081563.0
2011-05-16,5633078732.0
2011-05-17,6259890969.0
2011-05-18,5480164791.0
2011-05-19,5147779456.0
2011-05-20,5458800144.0
2011-05-23,5246324204.0
2011-05-24,5458602502.0
2011-05-25,5687364574.0
2011-05-26,5349096678.0
2011-05-27,4496856023.0
2011-05-31,6927126423.0
2011-06-01,6836041911.0
2011-06-02,5790052904.0
2011-06-03,5624568803.0
2011-06-06,5613386722.0
2011-06-07,5548021149.0
2011-06-08,6249351541.0
2011-06-09,5228025717.0
2011-06-10,5966438687.0
2011-06-13,5631494658.0
2011-06-14,5471738591.0
2011-06-15,6249455209.0
2011-06-16,6122045042.0
2011-06-17,6980073828.0
2011-06-20,4827240516.0
2011-06-21,5630050720.0
2011-06-22,5003953619.0
2011-06-23,6497204941.0
2011-06-24,9078854927.0
2011-06-27,5014636102.0
2011-06-28,5078138432.0
2011-06-29,5757968883.0
2011-06-30,5764166285.0
2011-07-01,5119960163.0
2011-07-05,4967575234.0
2011-07-06,4990185919.0
2011-07-07,5602039594.0
2011-07-08,4860809235.0
2011-07-11,5256561893.0
2011-07-12,5798354583.0
2011-07-13,5520139248.0
2011-07-14,5887150867.0
2011-07-15,5889150864.0
2011-07-18,5521860180.0
2011-07-19,5852578703.0
2011-07-20,5356239631.0
2011-07-21,6738521492.0
2011-07-22,4932237311.0
2011-07-25,4958110089.0
2011-07-26,5500098501.0
2011-07-27,7047470201.0
2011-07-28,6619376836.0
2011-07-29,6964623736.0
2011-08-01,6741877075.0
2011-08-02,7806974970.0
2011-08-03,8378982047.0
2011-08-04,10884956965.0
2011-08-05,12362566295.0
2011-08-08,13890473448.0
2011-08-09,13057302844.0
2011-08-10,11765203188.0
2011-08-11,10296536579.0
2011-08-12,7232121825.0
2011-08-15,6476753129.0
2011-08-16,6607584092.0
2011-08-17,5833890125.0
2011-08-18,9181201177.0
2011-08-19,7747258135.0
2011-08-22,6767347806.0
2011-08-23,7442816418.0
2011-08-24,6571016494.0
2011-08-25,7013488304.0
2011-08-26,6193112509.0
2011-08-29,5370898819.0
2011-08-30,5927885355.0
2011-08-31,6697120644.0
2011-09-01,5973213387.0
2011-09-02,5413250632.0
2011-09-06,6230941433.0
2011-09-07,5828301336.0
2011-09-08,5957804088.0
2011-09-09,6998666487.0
2011-09-12,6580812290.0
2011-09-13,6104242955.0
2011-09-14,6786971505.0
2011-09-15,5995326188.0
2011-09-16,7629662633.0
2011-09-19,5656335477.0
2011-09-20,5833580809.0
2011-09-21,7107928989.0
2011-09-22,10011811316.0
2011-09-23,7165652266.0
2011-09-26,6766423399.0
2011-09-27,6988417301.0
2011-09-28,6233150659.0
2011-09-29,7001793042.0
2011-09-30,6874737145.0
2011-10-03,8527936098.0
2011-10-04,10137298592.0
2011-10-05,7741058716.0
2011-10-06,7290961329.0
2011-10-07,6991658899.0
2011-10-10,5537066470.0
2011-10-11,5660336203.0
2011-10-12,6853443466.0
2011-10-13,5660281892.0
2011-10-14,5398710705.0
2011-10-17,5561594179.0
2011-10-18,7017394942.0
2011-10-19,6394282764.0
2011-10-20,6394236076.0
2011-10-21,6680920076.0
2011-10-24,6306367316.0
2011-10-25,6263350619.0
2011-10-26,7038235944.0
2011-10-27,9508814527.0
2011-10-28,6408949080.0
2011-10-31,6123134974.0
2011-11-01,8032229709.0
2011-11-02,6095288453.0
2011-11-03,6973235136.0
2011-11-04,5890903847.0
2011-11-07,5354117756.0
2011-11-08,5801467054.0
2011-11-09,6902727027.0
2011-11-10,5928694616.0
2011-11-11,4974392185.0
2011-11-14,4656754491.0
2011-11-15,5302723495.0
2011-11-16,6053931663.0
2011-11-17,6791099080.0
2011-11-18,5544013877.0
2011-11-21,6269198805.0
2011-11-22,5709993972.0
2011-11-23,5497646906.0
2011-11-25,2372932139.0
2011-11-28,5530443752.0
