date,exchange,sh_volume
2012-08-01,NASDAQ,1983587306.0
2012-08-02,NASDAQ,2012599835.0
2012-08-03,NASDAQ,1913622028.0
2012-08-06,NASDAQ,1672543952.0
2012-08-07,NASDAQ,2073647286.0
2012-08-08,NASDAQ,2000271767.0
2012-08-09,NASDAQ,1805916558.0
2012-08-10,NASDAQ,1642258521.0
2012-08-13,NASDAQ,1477389134.0
2012-08-14,NASDAQ,1690674409.0
2012-08-15,NASDAQ,1668136901.0
2012-08-16,NASDAQ,2089356043.0
2012-08-17,NASDAQ,1767182931.0
2012-08-20,NASDAQ,1583757649.0
2012-08-21,NASDAQ,1720751719.0
2012-08-22,NASDAQ,1584281461.0
2012-08-23,NASDAQ,1560462256.0
2012-08-24,NASDAQ,1474448231.0
2012-08-27,NASDAQ,1481313744.0
2012-08-28,NASDAQ,1506148304.0
2012-08-29,NASDAQ,1380612214.0
2012-08-30,NASDAQ,1297922066.0
2012-08-31,NASDAQ,1536346136.0
2012-09-04,NASDAQ,1664020930.0
2012-09-05,NASDAQ,1714247749.0
2012-09-06,NASDAQ,2100994068.0
2012-09-07,NASDAQ,1909402219.0
2012-09-10,NASDAQ,1733189492.0
2012-09-11,NASDAQ,1748963058.0
2012-09-12,NASDAQ,1889873343.0
2012-09-13,NASDAQ,2095571496.0
2012-09-14,NASDAQ,2228560731.0
2012-09-17,NASDAQ,1693170484.0
2012-09-18,NASDAQ,1894077851.0
2012-09-19,NASDAQ,2035505680.0
2012-09-20,NASDAQ,1969404372.0
2012-09-21,NASDAQ,2756337875.0
2012-09-24,NASDAQ,1858012693.0
2012-09-25,NASDAQ,2142317061.0
2012-09-26,NASDAQ,1866675156.0
2012-09-27,NASDAQ,1788312797.0
2012-09-28,NASDAQ,1901632671.0
2012-10-01,NASDAQ,1867407103.0
2012-10-02,NASDAQ,1784501195.0
2012-10-03,NASDAQ,1970483305.0
2012-10-04,NASDAQ,1856995649.0
2012-10-05,NASDAQ,1787046478.0
2012-10-08,NASDAQ,1324820395.0
2012-10-09,NASDAQ,1836178622.0
2012-10-10,NASDAQ,1966219317.0
2012-10-11,NASDAQ,1809078124.0
2012-10-12,NASDAQ,1752570838.0
2012-10-15,NASDAQ,1710897226.0
2012-10-16,NASDAQ,1927536935.0
2012-10-17,NASDAQ,1959503737.0
2012-10-18,NASDAQ,2233109699.0
2012-10-19,NASDAQ,2508977998.0
2012-10-22,NASDAQ,1834101495.0
2012-10-23,NASDAQ,2080976390.0
2012-10-24,NASDAQ,2170594167.0
2012-10-25,NASDAQ,2181811037.0
2012-10-26,NASDAQ,2028437647.0
2012-10-31,NASDAQ,2033535180.0
2012-11-01,NASDAQ,2034988041.0
2012-11-02,NASDAQ,1962148252.0
2012-11-05,NASDAQ,1601786864.0
2012-11-06,NASDAQ,1940733901.0
2012-11-07,NASDAQ,2194693535.0
2012-11-08,NASDAQ,2048211843.0
2012-11-09,NASDAQ,1953272094.0
2012-11-12,NASDAQ,1443931783.0
2012-11-13,NASDAQ,2001147553.0
2012-11-14,NASDAQ,2272590418.0
2012-11-15,NASDAQ,2118763874.0
2012-11-16,NASDAQ,2322304853.0
2012-11-19,NASDAQ,1878646727.0
2012-11-20,NASDAQ,1648421929.0
2012-11-21,NASDAQ,1468508993.0
2012-11-23,NASDAQ,782183278.0
2012-11-26,NASDAQ,1681021014.0
2012-11-27,NASDAQ,1788452404.0
2012-11-28,NASDAQ,1794487233.0
2012-11-29,NASDAQ,1808897420.0
2012-11-30,NASDAQ,2365445140.0
2012-12-03,NASDAQ,1799449420.0
2012-12-04,NASDAQ,1926775922.0
2012-12-05,NASDAQ,1905870011.0
2012-12-06,NASDAQ,1791593961.0
2012-12-07,NASDAQ,1699200646.0
2012-12-10,NASDAQ,1612731399.0
2012-12-11,NASDAQ,1926841676.0
2012-12-12,NASDAQ,1870613514.0
2012-12-13,NASDAQ,1921822760.0
2012-12-14,NASDAQ,1909062875.0
2012-12-17,NASDAQ,2013691482.0
2012-12-18,NASDAQ,2202149238.0
2012-12-19,NASDAQ,2042177368.0
2012-12-20,NASDAQ,1810552282.0
2012-12-21,NASDAQ,2920616603.0
2012-12-24,NASDAQ,647515850.0
2012-12-26,NASDAQ,1099241864.0
2012-12-27,NASDAQ,1413622859.0
2012-12-28,NASDAQ,1232592111.0
2012-12-31,NASDAQ,1679089060.0
2013-01-02,NASDAQ,2308736970.0
2013-01-03,NASDAQ,1965698281.0
2013-01-04,NASDAQ,1891458115.0
2013-01-07,NASDAQ,1870408543.0
2013-01-08,NASDAQ,1874629255.0
2013-01-09,NASDAQ,1848734487.0
2013-01-10,NASDAQ,1896050061.0
2013-01-11,NASDAQ,1785450629.0
2013-01-14,NASDAQ,1864067418.0
2013-01-15,NASDAQ,1927995313.0
2013-01-16,NASDAQ,1771632402.0
2013-01-17,NASDAQ,1924737484.0
2013-01-18,NASDAQ,1999088914.0
2013-01-22,NASDAQ,1864806708.0
2013-01-23,NASDAQ,1883899972.0
2013-01-24,NASDAQ,2162664692.0
2013-01-25,NASDAQ,2058686896.0
2013-01-28,NASDAQ,2048034625.0
2013-01-29,NASDAQ,2270916275.0
2013-01-30,NASDAQ,1995619337.0
2013-01-31,NASDAQ,2326261970.0
2013-02-01,NASDAQ,2146315262.0
2013-02-04,NASDAQ,1940714092.0
2013-02-05,NASDAQ,2172642326.0
2013-02-06,NASDAQ,2063168959.0
2013-02-07,NASDAQ,2020291516.0
2013-02-08,NASDAQ,1902593248.0
2013-02-11,NASDAQ,1656224999.0
2013-02-12,NASDAQ,1909461723.0
2013-02-13,NASDAQ,1906206627.0
2013-02-14,NASDAQ,1973633414.0
2013-02-15,NASDAQ,1938051536.0
2013-02-19,NASDAQ,2036378845.0
2013-02-20,NASDAQ,2249026213.0
2013-02-21,NASDAQ,2216733482.0
2013-02-22,NASDAQ,1734160846.0
2013-02-25,NASDAQ,2086985431.0
2013-02-26,NASDAQ,1980477004.0
2013-02-27,NASDAQ,1860399265.0
2013-02-28,NASDAQ,2140077705.0
2013-03-01,NASDAQ,1978424294.0
2013-03-04,NASDAQ,1849687631.0
2013-03-05,NASDAQ,2028601510.0
2013-03-06,NASDAQ,1835840371.0
2013-03-07,NASDAQ,1808078792.0
2013-03-08,NASDAQ,1788157014.0
2013-03-11,NASDAQ,1694333794.0
2013-03-12,NASDAQ,1752906287.0
2013-03-13,NASDAQ,1629501596.0
2013-03-14,NASDAQ,1696372573.0
2013-03-15,NASDAQ,2487698962.0
2013-03-18,NASDAQ,1643794983.0
2013-03-19,NASDAQ,1873833656.0
2013-03-20,NASDAQ,1640319363.0
2013-03-21,NASDAQ,1677258319.0
2013-03-22,NASDAQ,1672399893.0
2013-03-25,NASDAQ,1701339806.0
2013-03-26,NASDAQ,1517150412.0
2013-03-27,NASDAQ,1467938916.0
2013-03-28,NASDAQ,1691453955.0
2013-04-01,NASDAQ,1580534938.0
2013-04-02,NASDAQ,1711674682.0
2013-04-03,NASDAQ,1962383641.0
2013-04-04,NASDAQ,1605132613.0
2013-04-05,NASDAQ,1747173502.0
2013-04-08,NASDAQ,1470920174.0
2013-04-09,NASDAQ,1642638235.0
2013-04-10,NASDAQ,1898275392.0
2013-04-11,NASDAQ,1939077117.0
2013-04-12,NASDAQ,1597362025.0
2013-04-15,NASDAQ,1958706310.0
2013-04-16,NASDAQ,1672992496.0
2013-04-17,NASDAQ,2067494033.0
2013-04-18,NASDAQ,1941374747.0
2013-04-19,NASDAQ,1896503252.0
2013-04-22,NASDAQ,1796736942.0
2013-04-23,NASDAQ,1852947106.0
2013-04-24,NASDAQ,1875531140.0
2013-04-25,NASDAQ,2143313324.0
2013-04-26,NASDAQ,1846464412.0
2013-04-29,NASDAQ,1680570330.0
2013-04-30,NASDAQ,2170473564.0
2013-05-01,NASDAQ,2097252263.0
2013-05-02,NASDAQ,1924022232.0
2013-05-03,NASDAQ,1979909825.0
2013-05-06,NASDAQ,1644154257.0
2013-05-07,NASDAQ,1817421190.0
2013-05-08,NASDAQ,1915988262.0
2013-05-09,NASDAQ,1982975363.0
2013-05-10,NASDAQ,1819573070.0
2013-05-13,NASDAQ,1747046523.0
2013-05-14,NASDAQ,1934678034.0
2013-05-15,NASDAQ,2001336733.0
2013-05-16,NASDAQ,2134834340.0
2013-05-17,NASDAQ,1962538081.0
2013-05-20,NASDAQ,1880833259.0
2013-05-21,NASDAQ,1914771326.0
2013-05-22,NASDAQ,2336141077.0
2013-05-23,NASDAQ,1962359077.0
2013-05-24,NASDAQ,1533206849.0
2013-05-28,NASDAQ,1901225268.0
2013-05-29,NASDAQ,1933524774.0
2013-05-30,NASDAQ,1910789089.0
2013-05-31,NASDAQ,2093480014.0
2013-06-03,NASDAQ,2236282647.0
2013-06-04,NASDAQ,2020141695.0
2013-06-05,NASDAQ,1935125136.0
2013-06-06,NASDAQ,1926067270.0
2013-06-07,NASDAQ,1772870193.0
2013-06-10,NASDAQ,1692436882.0
2013-06-11,NASDAQ,1717959486.0
2013-06-12,NASDAQ,1785676833.0
2013-06-13,NASDAQ,1702150619.0
2013-06-14,NASDAQ,1556938265.0
2013-06-17,NASDAQ,1717922442.0
2013-06-18,NASDAQ,1779388269.0
2013-06-19,NASDAQ,1786894188.0
2013-06-20,NASDAQ,2232121823.0
2013-06-21,NASDAQ,3030890245.0
2013-06-24,NASDAQ,2170292677.0
2013-06-25,NASDAQ,1794369179.0
2013-06-26,NASDAQ,1737920595.0
2013-06-27,NASDAQ,1739213335.0
2013-06-28,NASDAQ,3608085861.0
2013-07-01,NASDAQ,1699014269.0
2013-07-02,NASDAQ,1798933485.0
2013-07-03,NASDAQ,988455122.0
2013-07-05,NASDAQ,1342141828.0
2013-07-08,NASDAQ,1633672163.0
2013-07-09,NASDAQ,1736619721.0
2013-07-10,NASDAQ,1716055631.0
2013-07-11,NASDAQ,1976453334.0
2013-07-12,NASDAQ,1632748505.0
2013-07-15,NASDAQ,1591846833.0
2013-07-16,NASDAQ,1734710393.0
2013-07-17,NASDAQ,1709924287.0
2013-07-18,NASDAQ,1934711101.0
2013-07-19,NASDAQ,2052255795.0
2013-07-22,NASDAQ,1657411023.0
2013-07-23,NASDAQ,1812263323.0
2013-07-24,NASDAQ,2040184667.0
2013-07-25,NASDAQ,2392394830.0
2013-07-26,NASDAQ,1958712604.0
2013-07-29,NASDAQ,1672255551.0
2013-07-30,NASDAQ,1879234369.0
2013-07-31,NASDAQ,2158788988.0
2013-08-01,NASDAQ,2078583729.0
2013-08-02,NASDAQ,1865343250.0
2013-08-05,NASDAQ,1581402388.0
2013-08-06,NASDAQ,1706756120.0
2013-08-07,NASDAQ,1842156217.0
2013-08-08,NASDAQ,1861210893.0
2013-08-09,NASDAQ,1618465017.0
2013-08-12,NASDAQ,1480561612.0
2013-08-13,NASDAQ,1699592302.0
2013-08-14,NASDAQ,1721628050.0
2013-08-15,NASDAQ,1901326773.0
2013-08-16,NASDAQ,1647365179.0
2013-08-19,NASDAQ,1563949021.0
2013-08-20,NASDAQ,1449181670.0
2013-08-21,NASDAQ,1594252818.0
2013-08-22,NASDAQ,1065349268.0
2013-08-23,NASDAQ,1644449048.0
2013-08-26,NASDAQ,1527963820.0
2013-08-27,NASDAQ,1826834964.0
2013-08-28,NASDAQ,1511484471.0
2013-08-29,NASDAQ,1479286615.0
2013-08-30,NASDAQ,1496976661.0
2013-09-03,NASDAQ,1820203021.0
2013-09-04,NASDAQ,2018669671.0
2013-09-05,NASDAQ,1676866050.0
2013-09-06,NASDAQ,1899413708.0
2013-09-09,NASDAQ,1820818108.0
2013-09-10,NASDAQ,2044320906.0
2013-09-11,NASDAQ,1874707613.0
2013-09-12,NASDAQ,1833064134.0
2013-09-13,NASDAQ,1605838767.0
2013-09-16,NASDAQ,1714949082.0
2013-09-17,NASDAQ,1656687145.0
2013-09-18,NASDAQ,2010410698.0
2013-09-19,NASDAQ,1931367408.0
2013-09-20,NASDAQ,2920625585.0
2013-09-23,NASDAQ,1786219569.0
2013-09-24,NASDAQ,1960654078.0
2013-09-25,NASDAQ,1943655777.0
2013-09-26,NASDAQ,1913053663.0
2013-09-27,NASDAQ,1814514159.0
2013-09-30,NASDAQ,2063639256.0
2013-10-01,NASDAQ,2063459366.0
2013-10-02,NASDAQ,1903845213.0
2013-10-03,NASDAQ,2045019055.0
2013-10-04,NASDAQ,1668602424.0
2013-10-07,NASDAQ,1608856211.0
2013-10-08,NASDAQ,2265130777.0
2013-10-09,NASDAQ,2412426146.0
2013-10-10,NASDAQ,2059187074.0
2013-10-11,NASDAQ,1880986671.0
2013-10-14,NASDAQ,1698289474.0
2013-10-15,NASDAQ,1936795481.0
2013-10-16,NASDAQ,2009133947.0
2013-10-17,NASDAQ,2169475327.0
2013-10-18,NASDAQ,2226255543.0
2013-10-21,NASDAQ,1956268675.0
2013-10-22,NASDAQ,2147088731.0
2013-10-23,NASDAQ,2056725588.0
2013-10-24,NASDAQ,2231805490.0
2013-10-25,NASDAQ,2385055095.0
2013-10-28,NASDAQ,2077517245.0
2013-10-29,NASDAQ,2033937904.0
2013-10-30,NASDAQ,2094939416.0
2013-10-31,NASDAQ,2442101593.0
2013-11-01,NASDAQ,2072773585.0
2013-11-04,NASDAQ,1846016782.0
2013-11-05,NASDAQ,2112322370.0
2013-11-06,NASDAQ,2189824583.0
2013-11-07,NASDAQ,2531433181.0
2013-11-08,NASDAQ,2138334444.0
2013-11-11,NASDAQ,1725028596.0
2013-11-12,NASDAQ,1965778646.0
2013-11-13,NASDAQ,2019572005.0
2013-11-14,NASDAQ,2098207226.0
2013-11-15,NASDAQ,2121222054.0
2013-11-18,NASDAQ,1996682183.0
2013-11-19,NASDAQ,1936303497.0
2013-11-20,NASDAQ,1902503051.0
2013-11-21,NASDAQ,1882252940.0
2013-11-22,NASDAQ,1881734593.0
2013-11-25,NASDAQ,1936439590.0
2013-11-26,NASDAQ,2076628503.0
2013-11-27,NASDAQ,1618228523.0
2013-11-29,NASDAQ,935342432.0
2013-12-02,NASDAQ,1835227092.0
2013-12-03,NASDAQ,2021651683.0
2013-12-04,NASDAQ,2050959161.0
2013-12-05,NASDAQ,2034679324.0
2013-12-06,NASDAQ,1875972842.0
2013-12-09,NASDAQ,1921938225.0
2013-12-10,NASDAQ,1935507988.0
2013-12-11,NASDAQ,2034428169.0
2013-12-12,NASDAQ,1982220407.0
2013-12-13,NASDAQ,1721068257.0
2013-12-16,NASDAQ,2061403557.0
2013-12-17,NASDAQ,1979935047.0
2013-12-18,NASDAQ,2345011918.0
2013-12-19,NASDAQ,1933732296.0
2013-12-20,NASDAQ,3575682875.0
2013-12-23,NASDAQ,1843238776.0
2013-12-24,NASDAQ,841611072.0
2013-12-26,NASDAQ,1248552395.0
2013-12-27,NASDAQ,1330974631.0
2013-12-30,NASDAQ,1397247189.0
2013-12-31,NASDAQ,1473233879.0
2014-01-02,NASDAQ,1850812169.0
2014-01-03,NASDAQ,1786781094.0
2014-01-06,NASDAQ,2458514986.0
2014-01-07,NASDAQ,2396049955.0
2014-01-08,NASDAQ,2466204738.0
2014-01-09,NASDAQ,2375318057.0
2014-01-10,NASDAQ,2297164142.0
2014-01-13,NASDAQ,2548234122.0
2014-01-14,NASDAQ,2271527651.0
2014-01-15,NASDAQ,2315146816.0
2014-01-16,NASDAQ,2221705975.0
2014-01-17,NASDAQ,2354594426.0
2014-01-21,NASDAQ,2176930665.0
2014-01-22,NASDAQ,2179961168.0
2014-01-23,NASDAQ,2310216110.0
2014-01-24,NASDAQ,2675906333.0
2014-01-27,NASDAQ,2543363904.0
2014-01-28,NASDAQ,2181561191.0
2014-01-29,NASDAQ,2361073233.0
2014-01-30,NASDAQ,2325738342.0
2014-01-31,NASDAQ,2462832720.0
2014-02-03,NASDAQ,2917089184.0
2014-02-04,NASDAQ,2316105433.0
2014-02-05,NASDAQ,2287081812.0
2014-02-06,NASDAQ,2096195001.0
2014-02-07,NASDAQ,2199601389.0
2014-02-10,NASDAQ,1953818776.0
2014-02-11,NASDAQ,2149726538.0
2014-02-12,NASDAQ,2155041440.0
2014-02-13,NASDAQ,2380626799.0
2014-02-14,NASDAQ,2032039205.0
2014-02-18,NASDAQ,1998065095.0
2014-02-19,NASDAQ,2071480486.0
2014-02-20,NASDAQ,2085014183.0
2014-02-21,NASDAQ,2264132884.0
2014-02-24,NASDAQ,2302145889.0
2014-02-25,NASDAQ,2273861402.0
2014-02-26,NASDAQ,2242783921.0
2014-02-27,NASDAQ,2188594078.0
2014-02-28,NASDAQ,2687667472.0
2014-03-03,NASDAQ,2205588140.0
2014-03-04,NASDAQ,2680689159.0
2014-03-05,NASDAQ,2323481685.0
2014-03-06,NASDAQ,2291008532.0
2014-03-07,NASDAQ,2357130623.0
2014-03-10,NASDAQ,2271683601.0
2014-03-11,NASDAQ,2613915321.0
2014-03-12,NASDAQ,2247085095.0
2014-03-13,NASDAQ,2490498331.0
2014-03-14,NASDAQ,2319161294.0
2014-03-17,NASDAQ,1935443989.0
2014-03-18,NASDAQ,2067730853.0
2014-03-19,NASDAQ,2112047472.0
2014-03-20,NASDAQ,1992342566.0
2014-03-21,NASDAQ,3453682687.0
2014-03-24,NASDAQ,2624113881.0
2014-03-25,NASDAQ,2426695270.0
2014-03-26,NASDAQ,2614770542.0
2014-03-27,NASDAQ,2394209019.0
2014-03-28,NASDAQ,2090184846.0
2014-03-31,NASDAQ,2184939325.0
2014-04-01,NASDAQ,2290282252.0
2014-04-02,NASDAQ,2324307149.0
2014-04-03,NASDAQ,2210474221.0
2014-04-04,NASDAQ,2785536359.0
2014-04-07,NASDAQ,2714492777.0
2014-04-08,NASDAQ,2336109805.0
2014-04-09,NASDAQ,2110368415.0
2014-04-10,NASDAQ,2588091977.0
2014-04-11,NASDAQ,2410504482.0
2014-04-14,NASDAQ,2021349286.0
2014-04-15,NASDAQ,2596376730.0
2014-04-16,NASDAQ,2027482082.0
2014-04-17,NASDAQ,2131647518.0
2014-04-21,NASDAQ,1761063854.0
2014-04-22,NASDAQ,2070629500.0
2014-04-23,NASDAQ,1936486635.0
2014-04-24,NASDAQ,2281019136.0
2014-04-25,NASDAQ,2269482192.0
2014-04-28,NASDAQ,2520230067.0
2014-04-29,NASDAQ,2040480637.0
2014-04-30,NASDAQ,2216083755.0
2014-05-01,NASDAQ,2295639580.0
2014-05-02,NASDAQ,1970049688.0
2014-05-05,NASDAQ,1681060329.0
2014-05-06,NASDAQ,2031448443.0
2014-05-07,NASDAQ,2646784939.0
2014-05-08,NASDAQ,2563853989.0
2014-05-09,NASDAQ,2124377961.0
2014-05-12,NASDAQ,2003865701.0
2014-05-13,NASDAQ,2066864010.0
2014-05-14,NASDAQ,1885267975.0
2014-05-15,NASDAQ,2232011052.0
2014-05-16,NASDAQ,1840625619.0
2014-05-19,NASDAQ,1750246117.0
2014-05-20,NASDAQ,1961930940.0
2014-05-21,NASDAQ,1788921017.0
2014-05-22,NASDAQ,1843701900.0
2014-05-23,NASDAQ,1639800473.0
2014-05-27,NASDAQ,1924889110.0
2014-05-28,NASDAQ,1858648301.0
2014-05-29,NASDAQ,1810026722.0
2014-05-30,NASDAQ,2003897930.0
2014-06-02,NASDAQ,1754986234.0
2014-06-03,NASDAQ,1820005477.0
2014-06-04,NASDAQ,1718837498.0
2014-06-05,NASDAQ,2052088301.0
2014-06-06,NASDAQ,1722276375.0
2014-06-09,NASDAQ,1885630595.0
2014-06-10,NASDAQ,1909144607.0
2014-06-11,NASDAQ,1896909261.0
2014-06-12,NASDAQ,2079819138.0
2014-06-13,NASDAQ,1850888604.0
2014-06-16,NASDAQ,1840533501.0
2014-06-17,NASDAQ,1969427405.0
2014-06-18,NASDAQ,1969631456.0
2014-06-19,NASDAQ,1859852022.0
2014-06-20,NASDAQ,2851307613.0
2014-06-23,NASDAQ,1824598744.0
2014-06-24,NASDAQ,2098808735.0
2014-06-25,NASDAQ,1840374862.0
2014-06-26,NASDAQ,1654022272.0
2014-06-27,NASDAQ,4050673266.0
2014-06-30,NASDAQ,1963003871.0
2014-07-01,NASDAQ,2097788798.0
2014-07-02,NASDAQ,1739210787.0
2014-07-03,NASDAQ,1097116009.0
2014-07-07,NASDAQ,1819211252.0
2014-07-08,NASDAQ,2413717913.0
2014-07-09,NASDAQ,1902257382.0
2014-07-10,NASDAQ,1893575343.0
2014-07-11,NASDAQ,1620723520.0
2014-07-14,NASDAQ,1739864325.0
2014-07-15,NASDAQ,2039474474.0
2014-07-16,NASDAQ,2210413149.0
2014-07-17,NASDAQ,2201033429.0
2014-07-18,NASDAQ,2048706569.0
2014-07-21,NASDAQ,1666832419.0
2014-07-22,NASDAQ,1847449909.0
2014-07-23,NASDAQ,2083316125.0
2014-07-24,NASDAQ,2129387864.0
2014-07-25,NASDAQ,1850275485.0
2014-07-28,NASDAQ,1903597574.0
2014-07-29,NASDAQ,2178320532.0
2014-07-30,NASDAQ,2021883505.0
2014-07-31,NASDAQ,2511132233.0
2014-08-01,NASDAQ,2199146115.0
2014-08-04,NASDAQ,1804482562.0
2014-08-05,NASDAQ,2072159179.0
2014-08-06,NASDAQ,2029626996.0
2014-08-07,NASDAQ,2022744357.0
2014-08-08,NASDAQ,1888006698.0
2014-08-11,NASDAQ,1663210337.0
2014-08-12,NASDAQ,1674068241.0
2014-08-13,NASDAQ,1701919084.0
2014-08-14,NASDAQ,1669208112.0
2014-08-15,NASDAQ,1915774589.0
2014-08-18,NASDAQ,1714424299.0
2014-08-19,NASDAQ,1651463556.0
2014-08-20,NASDAQ,1586943683.0
2014-08-21,NASDAQ,1527150472.0
2014-08-22,NASDAQ,1382357428.0
2014-08-25,NASDAQ,1461341205.0
2014-08-26,NASDAQ,1549060083.0
2014-08-27,NASDAQ,1482061455.0
2014-08-28,NASDAQ,1385428052.0
2014-08-29,NASDAQ,1423987080.0
2014-09-02,NASDAQ,2013667375.0
2014-09-03,NASDAQ,1994092023.0
2014-09-04,NASDAQ,1846622570.0
2014-09-05,NASDAQ,1742707384.0
2014-09-08,NASDAQ,1771394999.0
2014-09-09,NASDAQ,2050724443.0
2014-09-10,NASDAQ,1909641741.0
2014-09-11,NASDAQ,1795264196.0
2014-09-12,NASDAQ,1905053811.0
2014-09-15,NASDAQ,2028706214.0
2014-09-16,NASDAQ,2025016074.0
2014-09-17,NASDAQ,1909582311.0
2014-09-18,NASDAQ,1870164011.0
2014-09-19,NASDAQ,3324766866.0
2014-09-22,NASDAQ,1996980326.0
2014-09-23,NASDAQ,1944468664.0
2014-09-24,NASDAQ,1849204291.0
2014-09-25,NASDAQ,2001716115.0
2014-09-26,NASDAQ,1658732579.0
2014-09-29,NASDAQ,1831576308.0
2014-09-30,NASDAQ,2305876758.0
2014-10-01,NASDAQ,2448127446.0
2014-10-02,NASDAQ,2249972994.0
2014-10-03,NASDAQ,1865388871.0
2014-10-06,NASDAQ,1899424837.0
2014-10-07,NASDAQ,2171687738.0
2014-10-08,NASDAQ,2547219026.0
2014-10-09,NASDAQ,2414454339.0
2014-10-10,NASDAQ,2913630692.0
2014-10-13,NASDAQ,2633170636.0
2014-10-14,NASDAQ,2653917623.0
2014-10-15,NASDAQ,3240640613.0
2014-10-16,NASDAQ,2729010093.0
2014-10-17,NASDAQ,2419949075.0
2014-10-20,NASDAQ,1841892393.0
2014-10-21,NASDAQ,2115930046.0
2014-10-22,NASDAQ,2062841326.0
2014-10-23,NASDAQ,2074975999.0
2014-10-24,NASDAQ,1829834784.0
2014-10-27,NASDAQ,1664856229.0
2014-10-28,NASDAQ,2040608276.0
2014-10-29,NASDAQ,2036232404.0
2014-10-30,NASDAQ,2040692323.0
2014-10-31,NASDAQ,2458835864.0
2014-11-03,NASDAQ,2089084701.0
2014-11-04,NASDAQ,2025623990.0
2014-11-05,NASDAQ,2106219097.0
2014-11-06,NASDAQ,2102549379.0
2014-11-07,NASDAQ,2079200408.0
2014-11-10,NASDAQ,1903731568.0
2014-11-11,NASDAQ,1749734455.0
2014-11-12,NASDAQ,1851601294.0
2014-11-13,NASDAQ,1931945573.0
2014-11-14,NASDAQ,1838363547.0
2014-11-17,NASDAQ,1819378879.0
2014-11-18,NASDAQ,1783234125.0
2014-11-19,NASDAQ,1716170418.0
2014-11-20,NASDAQ,1749651884.0
2014-11-21,NASDAQ,1960807083.0
2014-11-24,NASDAQ,1688616385.0
2014-11-25,NASDAQ,1823310938.0
2014-11-26,NASDAQ,1418197688.0
2014-11-28,NASDAQ,1078426293.0
2014-12-01,NASDAQ,2028055586.0
2014-12-02,NASDAQ,1959711088.0
2014-12-03,NASDAQ,1891270574.0
2014-12-04,NASDAQ,1825377191.0
2014-12-05,NASDAQ,1871139800.0
2014-12-08,NASDAQ,2088404286.0
2014-12-09,NASDAQ,2082817854.0
2014-12-10,NASDAQ,1971558205.0
2014-12-11,NASDAQ,1964305733.0
2014-12-12,NASDAQ,1979103779.0
2014-12-15,NASDAQ,2224700696.0
2014-12-16,NASDAQ,2321230491.0
2014-12-17,NASDAQ,2380449924.0
2014-12-18,NASDAQ,2286964907.0
2014-12-19,NASDAQ,3420190031.0
2014-12-22,NASDAQ,1799709611.0
2014-12-23,NASDAQ,1696422197.0
2014-12-24,NASDAQ,767831936.0
2014-12-26,NASDAQ,973103149.0
2014-12-29,NASDAQ,1347478618.0
2014-12-30,NASDAQ,1310578432.0
2014-12-31,NASDAQ,1569096646.0
2015-01-02,NASDAQ,1480980103.0
2015-01-05,NASDAQ,1881964005.0
2015-01-06,NASDAQ,2239078484.0
2015-01-07,NASDAQ,2055056895.0
2015-01-08,NASDAQ,2194872664.0
2015-01-09,NASDAQ,1785706312.0
2015-01-12,NASDAQ,1938301322.0
2015-01-13,NASDAQ,2219696936.0
2015-01-14,NASDAQ,2087637486.0
2015-01-15,NASDAQ,2009152856.0
2015-01-16,NASDAQ,2049296674.0
2015-01-20,NASDAQ,2004936338.0
2015-01-21,NASDAQ,1985373854.0
2015-01-22,NASDAQ,2174712679.0
2015-01-23,NASDAQ,1819404561.0
2015-01-26,NASDAQ,1822707213.0
2015-01-27,NASDAQ,2024677423.0
2015-01-28,NASDAQ,2198688966.0
2015-01-29,NASDAQ,2178413377.0
2015-01-30,NASDAQ,2365565496.0
2015-02-02,NASDAQ,2125604137.0
2015-02-03,NASDAQ,2275108013.0
2015-02-04,NASDAQ,2332367753.0
2015-02-05,NASDAQ,2117757142.0
2015-02-06,NASDAQ,2118907260.0
2015-02-09,NASDAQ,1736691059.0
2015-02-10,NASDAQ,1866295726.0
2015-02-11,NASDAQ,1885499585.0
2015-02-12,NASDAQ,2179972087.0
2015-02-13,NASDAQ,2020723140.0
2015-02-17,NASDAQ,1845123317.0
2015-02-18,NASDAQ,1788627701.0
2015-02-19,NASDAQ,1692385073.0
2015-02-20,NASDAQ,1825355411.0
2015-02-23,NASDAQ,1823323433.0
2015-02-24,NASDAQ,1897978820.0
2015-02-25,NASDAQ,1889213202.0
2015-02-26,NASDAQ,2015066443.0
2015-02-27,NASDAQ,2056585305.0
2015-03-02,NASDAQ,2031388513.0
2015-03-03,NASDAQ,2084400184.0
2015-03-04,NASDAQ,1934503683.0
2015-03-05,NASDAQ,1813337852.0
2015-03-06,NASDAQ,2016736353.0
2015-03-09,NASDAQ,1790025832.0
2015-03-10,NASDAQ,1956809188.0
2015-03-11,NASDAQ,1919693932.0
2015-03-12,NASDAQ,1948985322.0
2015-03-13,NASDAQ,1965400775.0
2015-03-16,NASDAQ,1777771056.0
2015-03-17,NASDAQ,1793496052.0
2015-03-18,NASDAQ,2071950496.0
2015-03-19,NASDAQ,1741418654.0
2015-03-20,NASDAQ,2957443062.0
2015-03-23,NASDAQ,1710995075.0
2015-03-24,NASDAQ,1711109580.0
2015-03-25,NASDAQ,2306938461.0
2015-03-26,NASDAQ,2076870823.0
