date,total_sh_volume,total_dollar_volume,vix_close,target_5d,target_21d
2015-01-20,5673944472.0,214146173796.6857,19.89,1057037037412.3263,4627228887723.109
2015-01-21,5450463441.0,209860890758.00043,18.85,1089769765312.8047,4619492530855.232
2015-01-22,6026831477.0,234995119797.2168,16.4,1103477784756.4922,4581037673147.242
2015-01-23,5174383256.0,198338663268.13068,16.66,1184544451543.1602,4581398902922.205
2015-01-26,5103250827.0,206242551130.2648,15.52,1217071424552.1748,4579306356102.956
2015-01-27,5180915974.0,207599812458.7136,17.22,1262574583445.782,4581212699036.432
2015-01-28,6053070535.0,242593618658.4787,20.44,1265227797051.4229,4546827577306.072
2015-01-29,6084694116.0,248703139240.90427,18.76,1239751000248.378,4507519549082.246
2015-01-30,6656785602.0,279405330054.7988,20.97,1193379637194.4202,4423602532032.227
2015-02-02,5906041609.0,238769524139.2793,19.43,1144544935229.981,4381647832984.715
2015-02-03,6608071625.0,253102971352.3209,17.33,1096982627417.2349,4315407264007.383
2015-02-04,6192460233.0,245246832264.1194,18.33,1050932388183.3583,4290330400328.9097
2015-02-05,5719455897.0,223226342437.85944,16.85,1053881348500.6072,4256254165866.735
2015-02-06,6141731781.0,233033967000.84116,17.29,1025620182219.9943,4233844194145.111
2015-02-09,5082168808.0,189934822174.8401,18.55,1034849568710.253,4248834013612.5244
2015-02-10,5301118073.0,205540663539.5749,17.23,1021463761713.0872,4242690129465.4814
2015-02-11,5276276790.0,199196593030.2428,16.96,1011438046417.5226,4240970367590.0835
2015-02-12,5745930733.0,226175302755.10828,15.34,987387277552.5371,4210794390793.7583
2015-02-13,5323989337.0,204772800720.22827,14.69,979154738921.5365,4193182551120.9634
2015-02-17,5055165238.0,199164208665.0988,15.8,978690423299.533,4234410065227.5103
2015-02-18,4986448993.0,192154856542.40903,15.45,990685571068.1389,4232498194292.8115
2015-02-19,4752141218.0,189170877734.67825,15.29,1011020848725.6495,4379097549328.411
2015-02-20,4964911298.0,202124533890.12277,14.3,1017104811763.6458,4363867947728.1904
2015-02-23,4754623766.0,196540262089.22763,14.56,1029959660691.4963,4351204867360.7803
2015-02-24,4934159427.0,198699893043.0952,13.69,1026748080653.1803,4378422125315.61
2015-02-25,5035416498.0,204150004311.01495,13.84,1019412901433.933,4390370175940.5337
2015-02-26,5215602250.0,209506155392.1891,13.91,996769148416.7334,4360917872768.393
2015-02-27,5394245040.0,208208496928.1188,13.34,1008730620074.2606,4335662681174.7783
2015-03-02,5283045362.0,209395111017.07825,13.04,988485617032.8667,4328252073705.282
2015-03-03,5160811918.0,195488313004.7792,13.86,1003621299307.3046,4347439550009.561
2015-03-04,5123808645.0,196814825091.76773,14.23,1011731115857.791,4326286568757.4204
2015-03-05,4743813987.0,186862402374.9895,14.04,1024265492875.3328,4328828773490.4424
2015-03-06,5623154851.0,220169968585.646,15.2,1001572355444.5321,4280198279231.642
2015-03-09,4930640715.0,189150107975.6844,15.06,1008421573427.6296,4285145487529.9565
2015-03-10,5375372878.0,210623995279.2169,16.69,984958539195.8466,4257738458916.345
2015-03-11,5147206892.0,204924641642.2542,16.87,1020425620325.2378,4224739275654.515
2015-03-12,5182397781.0,199396779392.5312,15.42,1011271826540.4165,4193210989505.5107
2015-03-13,5219444415.0,197476831154.8453,16.0,1149565228155.849,4174594361161.7285
2015-03-16,4918928977.0,195999325958.7821,15.61,1140460834486.9695,4183086479931.84
2015-03-17,4842616258.0,187160961047.4337,15.66,1137177055161.3535,4188914867969.4175
2015-03-18,5971038385.0,240391722771.6455,13.97,1122702483387.6335,4173600411999.3936
2015-03-19,4879752279.0,190242985607.7098,14.07,1148557552715.8628,4167813726102.6763
2015-03-20,8255064355.0,335770232770.2781,13.02,992841172165.6328,4027480102280.493
2015-03-23,4791072494.0,186894932289.9024,13.41,988899545210.2349,4039781054010.978
2015-03-24,4710015464.0,183877181721.8176,13.62,1007006867035.9995,4076733876507.167
2015-03-25,5616790337.0,225917150997.92548,15.44,995765505347.1321,4064172014073.2964
2015-03-26,5401276182.0,216098054935.93933,15.8,955329294250.8196,4074463651257.0625
2015-03-27,4598486491.0,180053852220.0479,15.07,964680049138.7832,4118829793634.1123
2015-03-30,4607363188.0,182953305334.50464,14.51,953266218131.1239,4175241755673.96
2015-03-31,5106369592.0,201984503547.5822,15.29,945379030857.5405,4234018873631.659
2015-04-01,5360649611.0,214675789309.0579,15.11,913920208214.0879,4232190806732.7603
2015-04-02,4559240221.0,175661843839.62695,14.67,910183822754.885,4242198039833.002
2015-04-06,4949641793.0,189404607108.01147,14.74,888647708890.4003,4274350207592.128
2015-04-07,4529574347.0,171539474326.8453,14.78,895968437374.6185,4326674526873.0806
2015-04-08,4862959387.0,194097316273.99884,13.98,906362565829.5122,4351237602336.4727
2015-04-09,4789375919.0,183216966665.6053,13.09,916134948248.9181,4379404375358.052
2015-04-10,4505936009.0,171925458380.424,12.58,969286756670.1157,4390996968576.376
2015-04-13,4354341246.0,167868493243.52686,13.94,985874563137.582,4410906669301.841
2015-04-14,4735826613.0,178860202811.06363,13.67,1002450969274.6133,4427455048197.044
2015-04-15,5651582391.0,204491444728.8925,12.84,997155408566.1084,4416230277496.338
2015-04-16,4999062352.0,192989349085.01108,12.6,1024996063699.1041,4410599547572.229
2015-04-17,5455000691.0,225077266801.62164,13.89,1013274085461.5364,4359569408381.574
2015-04-20,4541863080.0,184456299710.9931,13.3,1055207477870.2491,4365070245213.6973
2015-04-21,4879665527.0,195436608948.0949,13.25,1084190863519.252,4357624272835.7373
2015-04-22,4936375743.0,199195884020.38763,12.71,1124360246873.2158,4345334934637.322
2015-04-23,5350837089.0,220830004218.0067,12.48,1164291864160.4912,4284981567749.492
2015-04-24,5125093224.0,213355288564.05408,12.29,1163784298006.5957,4272902198864.8525
2015-04-27,5516497603.0,226389692119.7058,13.12,1123063682826.7585,4240060307912.5127
2015-04-28,5445839239.0,224419994597.0977,12.41,1120200463096.7983,4195713304484.9517
2015-04-29,5844378854.0,239365267374.35144,13.39,1104698989330.245,4198050364071.0474
2015-04-30,6631233060.0,260761621505.28232,14.55,1062597759562.3525,4128955070403.2524
2015-05-01,5199695834.0,212847722410.1585,12.7,1061133776839.3784,4097892705834.656
2015-05-04,4665475437.0,185669076939.86865,12.85,1058982751498.2578,4097656212196.612
2015-05-05,5720288813.0,221556774867.13745,14.31,1025204170600.1128,4070943310685.5605
2015-05-06,5785784898.0,223863793607.79816,15.15,996748958698.5808,4037859034146.3423
2015-05-07,5643196089.0,218660391737.38992,15.13,971355240989.3771,3998600426155.2593
2015-05-08,5263010901.0,211383739687.18436,12.86,947330120463.0957,3970607292204.5127
2015-05-11,4663276020.0,183518051598.748,13.85,937859196475.3142,3991434641986.731
2015-05-12,4778501197.0,187778193968.9925,13.86,940038139049.439,3986603897926.033
2015-05-13,4962946880.0,195408581706.26605,13.76,932620193913.3076,3949742650927.1113
2015-05-14,4852015640.0,193266674028.18613,12.74,926260065707.0936,3938489302772.225
2015-05-15,4660790509.0,187358619160.9029,12.38,899378083876.3679,3915682013395.0967
2015-05-18,4404730420.0,174047127610.96655,12.73,926606875944.8164,3926547967827.1533
2015-05-19,4928847180.0,189957136543.11737,12.85,930197540569.065,3944821702948.3267
2015-05-20,4723634333.0,187990636570.1347,12.88,922279895168.4672,4023747982720.6953
2015-05-21,4677225063.0,186906545821.97205,12.11,977075676306.9413,4020611784651.5513
2015-05-22,4020497603.0,160476637330.17725,12.13,1008265366814.2524,4041290227146.893
2015-05-26,4942933041.0,201275919679.415,14.06,988774804976.3989,4031390638821.8105
2015-05-27,4819740592.0,193547801167.366,13.27,980659587110.8577,4025160180415.96
2015-05-28,4604170436.0,180072991169.53683,13.31,995430469297.4066,4156518232038.764
2015-05-29,5837161609.0,241702326960.44617,13.84,944507659405.5405,4128402427180.977
2015-06-01,4829012446.0,191666327837.48837,13.97,932243115314.3589,4164766610353.1055
2015-06-02,4677710045.0,181785357841.56152,14.24,933848363209.2351,4193200282433.1514
2015-06-03,4871963428.0,185432583301.8247,13.66,952761181288.3768,4174519927374.3066
2015-06-04,4956830506.0,194843873356.08585,14.71,940864757840.5862,4177324791825.818
2015-06-05,5024588233.0,190779517068.5801,14.21,908632575479.3496,4232873379900.907
2015-06-08,4555941888.0,179401783746.30676,15.29,911244117606.3431,4263155390409.5776
2015-06-09,4712086990.0,183390605736.4377,14.47,892404841653.68,4280181400186.031
2015-06-10,5099689332.0,204345401380.96643,13.22,872972522315.7361,4258075149406.19
2015-06-11,4692303822.0,182947449908.29517,12.85,898255944071.7325,4261202545632.5938
2015-06-12,4065510446.0,158547334707.3435,13.78,1006625525706.8912,4286724957201.417
2015-06-15,4767001492.0,182013325873.3003,15.39,1008382547586.4194,4299225188623.2524
2015-06-16,4477048292.0,164551329783.77466,14.81,1024986297628.1633,4338182373221.684
2015-06-17,4851807254.0,184913082043.0225,14.5,1031449546939.4733,4363600003748.781
2015-06-18,5370622319.0,208230871664.2916,13.19,1010536018036.6973,4351093581513.2183
2015-06-19,6841111964.0,266916916342.5022,13.96,1055050144486.5365,4289510101219.0938
2015-06-22,4588508526.0,183770347752.82843,12.74,1084866318836.3674,4334268831835.782
2015-06-23,4649961506.0,181155079825.5186,12.11,1131741750020.4653,4375418672133.4126
2015-06-24,4667884379.0,191376331354.33237,13.26,1150584448587.7405,4416629655689.044
2015-06-25,4795061032.0,187317342761.5157,14.01,1130019334069.2053,4453847824709.505
2015-06-26,8786129011.0,311431042792.34143,14.02,1016237029084.4606,4375346332760.503
2015-06-29,5619691567.0,213586522102.6593,18.85,1048978612125.4707,4390341973996.2227
2015-06-30,5975542804.0,228030511009.6165,18.23,1030631895370.8314,4370727750742.976
2015-07-01,5489767814.0,210219029921.6076,16.09,1020829480962.1144,4374036580621.1445
2015-07-02,4411961732.0,166752228242.98056,16.79,1036316403320.2599,4404184289323.954
2015-07-06,5146115076.0,197648737807.59668,17.01,1024742511647.362,4415033891905.642
2015-07-07,6487818738.0,246328105143.66925,16.09,962484152779.8596,4398882895350.525
2015-07-08,5436705595.0,209683794254.97745,19.66,947313915820.0176,4434361892191.972
2015-07-09,5221257237.0,200416615512.8904,19.97,950405814689.3336,4432193608402.334
2015-07-10,4594348419.0,182239150601.12613,16.83,978497376658.3265,4442019450279.461
2015-07-13,4700689447.0,186074846134.69888,13.9,988146979952.3569,4466841592642.502
2015-07-14,4602415317.0,184069746276.1667,13.37,1009410669724.5676,4523115409001.076
2015-07-15,4857704404.0,194513557295.13556,13.23,1043426190798.949,4506569827554.7295
2015-07-16,4947099960.0,203508514382.2064,12.11,1062222596539.8914,4457641514159.313
2015-07-17,5077638228.0,210330712570.11887,11.95,1084479198879.7372,4409001709200.628
2015-07-20,4980365814.0,195724449428.7293,12.25,1113290261232.9844,4374595999200.9424
2015-07-21,5042102232.0,205333436048.3775,12.22,1140886376027.946,4362754519268.107
2015-07-22,5627734413.0,228529078369.51685,12.12,1140939460996.8079,4362385996379.143
2015-07-23,5679923446.0,222304920123.14893,12.64,1127050828630.0298,4452417786441.561
2015-07-24,5778288718.0,232587314909.9646,13.74,1107991373519.8413,4622394635924.599
2015-07-27,5672831667.0,224535511781.97668,15.6,1080355798683.6544,4694013585081.353
2015-07-28,6048942471.0,232929550843.33893,13.44,1055924588229.5999,4769463406551.932
2015-07-29,5843886782.0,228582163338.37872,12.5,1057519533479.7734,4818660452650.201
2015-07-30,5395026458.0,208416287756.3708,12.13,1094266036819.8275,4816222731931.525
2015-07-31,5556767311.0,213527859799.7761,12.12,1078986508743.3041,4809846252585.088
2015-08-03,5211365132.0,196899936945.78992,12.56,1074151564275.7659,4860488183360.828
2015-08-04,5301217590.0,208498340389.28427,13.0,1076550212384.2219,4862634211612.9795
2015-08-05,5948414316.0,230177108588.55243,12.51,1086716666430.4111,4820966352944.578
2015-08-06,6460890006.0,245162791096.42465,13.77,1019521851182.7753,4751846631431.577
2015-08-07,5533751898.0,198248331723.2527,13.39,975853720446.3125,4751904020516.206
2015-08-10,5229640337.0,192064992478.2519,12.23,945479635579.4937,4762049358830.139
2015-08-11,5540410624.0,210896988497.74017,13.71,895901386510.7975,4746720071731.767
2015-08-12,6241485627.0,240343562634.74164,13.61,849049779991.5973,4677575128833.832
2015-08-13,4745444347.0,177967975848.7889,13.49,899242359623.3608,4654869894610.955
2015-08-14,4190268066.0,154580200986.78995,12.83,1056998868822.1382,4674984735396.5205
2015-08-17,4310941576.0,161690907611.43292,13.02,1297872125603.707,4697821796698.882
2015-08-18,4359024199.0,161318739429.0441,13.79,1432707847113.3933,4759198080834.739
2015-08-19,5197739996.0,193491956115.54135,15.25,1547595263311.77,4899649440771.058
2015-08-20,5911614262.0,228160555480.55252,19.14,1597213917267.8662,4857681325591.088
2015-08-21,7665660094.0,312336710185.5673,28.03,1490855774119.9946,4747983100647.938
2015-08-24,9971976647.0,402564164393.0016,40.74,1295442990180.3323,4503616298004.318
2015-08-25,7713209068.0,296154460938.7307,36.02,1246830396963.1318,4418287115808.587
2015-08-26,7831256417.0,308379372313.918,30.32,1149095393290.6484,4316744079516.3247
2015-08-27,7201203939.0,277779209436.6487,26.1,1059825433774.1505,4278047556544.5195
2015-08-28,5727649226.0,205978567037.69568,26.05,1029889936319.8792,4298894739940.4727
2015-08-31,5636355739.0,207151380453.3392,28.43,1021044276674.4219,4333794400485.793
2015-09-01,6494002255.0,247541867721.5302,31.4,975712739745.0752,4305146945922.046
2015-09-02,5554261733.0,210644368641.43448,26.09,960636072503.0087,4326662201331.3354
2015-09-03,5169868970.0,188509249920.15088,25.61,943325442319.6643,4361984812914.656
2015-09-04,4632824146.0,176043069583.4245,27.8,922545114362.1523,4405689673123.682
2015-09-08,5235177908.0,198305720807.88184,24.9,898934435326.6273,4442576353111.779
2015-09-09,5493585795.0,202210330792.18356,26.23,881252073448.2368,4451885052187.921
2015-09-10,5345708040.0,195567701399.36783,24.37,908379395613.7701,4446895528720.945
2015-09-11,4817616018.0,171198619736.8067,23.2,1071124091928.8241,4426029094543.304
2015-09-14,4355476349.0,155262741625.9124,24.25,1102053790603.495,4447632422396.909
2015-09-15,4720677303.0,174695041772.35684,22.54,1129997234073.5554,4476181650517.767
2015-09-16,5165353731.0,184527968913.79303,21.35,1103666626909.1433,4501760857631.862
2015-09-17,5928377869.0,222695023564.90125,21.14,1091796882087.2416,4477213800448.366
2015-09-18,9254776178.0,333943316051.8605,22.28,964689902057.0361,4325030389562.8584
2015-09-21,5217823681.0,186192440300.5835,20.14,1017580148221.2968,4332640604379.653
2015-09-22,5644902820.0,202638485242.4173,22.44,1041767413412.5278,4353215346062.189
2015-09-23,4661930443.0,158197361749.3808,22.13,1125621092661.807,4459926755268.45
2015-09-24,5921395527.0,210825278742.9994,23.47,1133690227076.5906,4508182250219.266
2015-09-25,5639846868.0,206836336021.65512,23.62,1159013515105.6597,4504874655937.762
2015-09-28,6605015219.0,239082686464.8441,27.63,1143762690144.2869,4493861250511.608
2015-09-29,6298587175.0,226825750433.6484,26.83,1136684869503.0889,4515049698464.846
2015-09-30,6805852734.0,242051040998.65973,24.5,1129826229300.4087,4491254822932.236
2015-10-01,6042562636.0,218894413157.7833,22.55,1122450846010.9504,4514576156891.0205
2015-10-02,6412120111.0,232159624050.7241,20.94,1080869399892.6191,4494250739826.104
2015-10-05,6225679208.0,223831861503.47125,19.54,1007369723948.3131,4492396795708.48
2015-10-06,6166403932.0,219747929792.45044,19.4,964487863635.3813,4496158319737.831
2015-10-07,6668727987.0,235192400795.9797,18.4,932539732732.615,4483505215120.862
2015-10-08,5792484526.0,211519029868.3249,17.42,931127878892.179,4503765282489.703
2015-10-09,5365197567.0,190578177932.39276,17.08,938697667341.1914,4522632342337.729
2015-10-12,4141049529.0,150332185559.16513,16.17,970125386948.3796,4577107178942.468
2015-10-13,4820766737.0,176866069479.51886,17.67,987061972586.2388,4585144316288.842
2015-10-14,5427566885.0,203244269893.21344,18.03,1007030929617.9784,4583755511510.853
2015-10-15,5606501930.0,210107176027.8888,16.05,1061832524545.7319,4596690724909.368
2015-10-16,5326723693.0,198147966381.40533,15.05,1122765331858.1404,4603537074112.32
2015-10-19,4779636816.0,181759905166.3532,14.98,1144534168431.9385,4632212720308.964
2015-10-20,4931443577.0,193802655117.3779,15.75,1178800794353.2512,4653537822240.209
2015-10-21,5443518974.0,223213226924.95312,16.7,1203601765815.1838,4626088005342.238
2015-10-22,6441339675.0,264908770955.6424,14.45,1156949160325.5916,4569771321188.873
2015-10-23,6173802704.0,259080773693.8137,14.46,1140084133748.345,4498129028665.619
2015-10-26,5068383736.0,203528741740.15125,15.29,1148389598994.0017,4496978905844.022
2015-10-27,6114400558.0,228069281038.69083,15.43,1142298235341.1587,4415030772337.836
2015-10-28,6667032894.0,248014198386.8857,14.33,1117793490776.074,4244160104833.236
2015-10-29,5805224203.0,218256165466.05008,14.61,1122076621489.0347,4268568177587.4487
2015-10-30,6153967764.0,242215747116.56705,15.07,1111639971609.633,4234216259358.6733
2015-11-02,5578538445.0,211834206985.808,14.15,1109251002404.2432,4228442524741.131
2015-11-03,6166423042.0,221977917385.8479,14.54,1092080107182.3005,4244451835503.3066
2015-11-04,6049220769.0,223509453821.8009,15.51,1053473860186.3926,4245385844590.884
2015-11-05,5972791107.0,222539296179.01077,15.05,1032790029122.6058,4228907662350.4155
2015-11-06,6295045473.0,231779097237.16556,14.33,1024053321311.8445,4203406900505.2314
2015-11-09,5597299697.0,209445237780.41803,16.52,1019602399115.7837,4219184025328.6465
2015-11-10,5606306494.0,204807022163.9052,15.29,1025230928314.876,4203793890952.6514
2015-11-11,5232242891.0,184903206825.89307,16.06,1055455478537.6051,4243933421539.477
2015-11-12,5697479709.0,201855465115.22397,18.37,1049363423449.3634,4277475675043.466
2015-11-13,6100132436.0,223042389426.4041,20.08,1034913120825.2361,4284171914991.7217
2015-11-16,5418029137.0,204994315584.3574,18.16,1017357286411.4396,4310216048059.215
2015-11-17,6079118468.0,210435551362.99725,18.84,1009300353966.9963,4311208287832.2607
2015-11-18,5837489666.0,215127757048.62244,16.85,940293744450.878,4450934282402.27
2015-11-19,5306831893.0,195763410026.98215,16.99,821673865306.1815,4436421355562.373
2015-11-20,5604830495.0,208592086802.2769,15.47,855746016724.1682,4396898081182.363
2015-11-23,5145178246.0,187438481170.5609,15.62,876171364441.3994,4375511663653.5566
2015-11-24,5713796569.0,202378618918.554,15.93,879853217891.1104,4239320198286.2305
2015-11-25,4291209762.0,146121147532.50415,15.19,971719298506.6294,4217460983924.1177
2015-11-27,2188601962.0,77143530882.28564,15.12,1119019230533.7217,4273828212160.51
2015-11-30,6461817237.0,242664238220.26352,16.13,1082416106251.9998,4146521602211.395
2015-12-01,5651541251.0,207863828887.79205,14.67,1080830612756.1893,4076339278002.4644
2015-12-02,5857196351.0,206060472368.26495,15.91,1099992502991.7588,4120997177011.4316
2015-12-03,6246452013.0,237987228148.02325,18.11,1051422162631.6444,4085210949465.046
2015-12-04,5979645481.0,224443462909.37796,14.81,1052021437134.9856,4094004097298.6895
2015-12-07,5899516211.0,206061113938.54144,15.84,1081358041815.6565,4155574774128.4795
2015-12-08,5869907126.0,206278335391.9818,17.6,1104818335798.336,4184784609797.582
2015-12-09,6194460687.0,225222362603.83423,19.61,1110634421846.3523,4192764282583.73
2015-12-10,5336623660.0,189416887787.90897,19.34,1132645325194.4863,4227162526410.1035
2015-12-11,6156600845.0,225042737412.7192,24.39,1262456339400.398,4256898274556.6694
2015-12-14,6634098366.0,235397718619.2123,22.73,1208309103968.2717,4290164114142.279
2015-12-15,6284091952.0,229738629374.66135,20.95,1147639287015.8772,4353844458363.474
2015-12-16,6455270383.0,231038448651.85043,17.86,1082652902005.7815,4366154989545.8657
2015-12-17,6083246203.0,211427791136.04297,18.94,937412264420.9663,4470555934455.363
2015-12-18,10303108900.0,354853751618.6308,20.7,706820445972.7264,4353930470065.568
2015-12-21,5306149983.0,181250483187.0861,18.7,659080721904.3182,4397355153600.025
2015-12-22,4971157079.0,169068812422.2669,16.6,605369537753.2004,4433905007860.65
2015-12-23,4979395327.0,166052063641.7546,15.57,576998978790.3071,4472613161495.618
2015-12-24,2092675133.0,66187153551.22779,15.74,761530196616.311,4640269856086.137
2015-12-28,3725154733.0,124261933170.39096,16.91,839469264047.5579,4770506088474.575
2015-12-29,3866911382.0,133510759118.67798,16.08,939195115671.9011,4943389914866.665
2015-12-30,3552190818.0,115357628271.14906,17.29,1091469278169.0833,5054880100306.67
2015-12-31,4037160431.0,137681504678.86133,18.21,1189275944551.307,5155732880081.412
2016-01-04,6395999147.0,250718371377.23172,20.7,1171759608564.0574,5179206846821.88
2016-01-05,5546448894.0,202201000601.63788,19.34,1193373739576.7021,5232904645128.505
2016-01-06,6371846723.0,233236610743.02124,20.59,1214915614392.9666,5267844653190.934
2016-01-07,7490611352.0,267631790768.33112,24.99,1215947381829.457,5284804009827.754
2016-01-08,6790430649.0,235488171061.08505,27.01,1273878184364.2283,5303109817584.411
2016-01-11,6852852077.0,233202035389.98212,24.3,1284025128808.4883,5287137196490.336
2016-01-12,6883934707.0,223815131614.2827,22.47,1376038733239.7458,5317586066946.202
2016-01-13,7543353094.0,254778485559.28564,25.22,1359488534909.296,5273457672846.275
2016-01-14,7652717213.0,268663558204.8214,23.95,1315500143426.0173,5222960612057.253
2016-01-15,8146130113.0,293418973595.8564,27.02,1227699836513.053,5164176663041.756
2016-01-19,7204016053.0,243348979834.24225,26.05,1189111073955.533,5126573082581.601
2016-01-20,9372649023.0,315828736045.5403,27.59,1107126186051.7397,5010227712129.861
2016-01-21,7314350925.0,238228287228.8356,26.69,1123396064381.7344,4964801041250.451
2016-01-22,6900762556.0,224675166721.5429,22.34,1205115483170.959,4921873407979.391
2016-01-25,6400586987.0,205618666682.8921,24.15,1226344630199.2212,4915256130854.9
2016-01-26,6201936998.0,204760217276.72223,22.5,1260118697376.1025,4896768449048.33
2016-01-27,6701652071.0,233843848141.74683,23.11,1300467187352.0554,4860030521195.398
2016-01-28,6866068769.0,254498165558.83032,22.42,1301867820701.4875,4820316781682.971
2016-01-29,7967424691.0,306394585510.7677,20.2,1263649853996.1697,4739954285355.303
2016-02-01,6191150132.0,226847813711.15424,19.98,1321393187690.1655,4714827542453.905
2016-02-02,6510423386.0,238534284453.6036,21.98,1336652882054.305,4679513950114.035
2016-02-03,7497395096.0,274192338117.69952,21.65,1279689958232.512,4631438139149.924
2016-02-04,7238500783.0,255898798908.26236,21.84,1278055161394.3987,4584042871549.767
2016-02-05,7271090169.0,268176618805.45,23.38,1220528634048.3074,4514213471753.8955
2016-02-08,8231033199.0,284591147405.1502,26.0,1154103984058.956,4412684720510.134
2016-02-09,7547330187.0,253793978817.7429,26.54,1134945029821.5732,4356014903224.311
2016-02-10,6793463071.0,217229414295.90643,26.29,1123461014899.7522,4330230648635.3057
2016-02-11,8142717288.0,254264002070.14923,28.14,1068680378423.4053,4240673923650.8574
2016-02-12,6579572842.0,210650091459.3586,25.4,1050831903313.4727,4201171168657.6914
2016-02-16,6592847963.0,218166497415.7987,24.11,1014412939348.1561,4174099487764.6523
2016-02-17,7149894372.0,234635024580.3601,22.31,978779304326.1975,4155299911042.074
2016-02-18,6306401897.0,205745399374.08563,21.64,959306440422.2646,4267540898314.8345
2016-02-19,5933923419.0,199483365593.80225,20.53,956928995117.2776,4239114443557.6934
2016-02-22,5745257441.0,192801616349.426,19.38,978911804814.2542,4216246081733.664
2016-02-23,5564863374.0,181747533450.4821,20.98,1023196360546.8706,4205143348378.0557
2016-02-24,6172485786.0,199001389558.4016,20.72,1025916041798.2258,4168860633644.981
2016-02-25,5691920424.0,186272535470.15265,19.11,1042864198441.8069,4119504758589.0596
2016-02-26,6073061399.0,197105920288.81525,19.81,1071874805306.5791,4106488883539.716
2016-02-29,6517517902.0,214784426046.40265,20.55,1065593910568.282,4065768050184.288
2016-03-01,6801067213.0,226032089183.0984,17.7,1037909040394.7632,4028183305092.7773
2016-03-02,6285521718.0,201721070809.7569,17.09,1019250365746.3932,4024262416450.831
2016-03-03,6773345693.0,203220692113.7337,16.7,1013153835164.5804,3996111152435.946
2016-03-04,7925073524.0,226116527153.58743,16.86,978482467717.895,3967103212263.1304
2016-03-07,6870579114.0,208503531308.10565,17.35,934686213495.4904,3952050756090.62
2016-03-08,6458258325.0,198347219009.57956,18.67,907486330952.1029,3945241685240.5376
2016-03-09,5659231944.0,183062396161.3868,18.34,915518751313.4758,3925161622771.5474
2016-03-10,6050861353.0,197124161531.9209,18.05,934230037639.3369,3893616825939.262
2016-03-11,5691839270.0,191445159706.90204,16.5,1060771264579.2808,3880139124383.926
2016-03-14,4949844553.0,164707277085.70102,16.92,1067120898330.241,3917658567006.7314
2016-03-15,5123347665.0,171147336466.19217,16.84,1065906816389.4453,3917045831541.1587
2016-03-16,5650761905.0,191094816522.75983,14.99,1045456799961.5591,3904775815208.534
2016-03-17,6217742735.0,215835447857.782,14.44,992340026929.1035,3857805925926.975
2016-03-18,9147093672.0,317986386646.8457,14.02,811270300696.4894,3737173922384.992
2016-03-21,4796816649.0,171056910836.66132,13.79,824303435099.2991,3763765374368.489
2016-03-22,4866130928.0,169933254525.39645,14.17,828433773264.8783,3801105212490.291
2016-03-23,5240721724.0,170644800094.8736,14.94,846236317261.5928,3843310644192.873
2016-03-24,4856438492.0,162718674825.32645,14.74,881317824604.0767,3847902351323.5806
2016-03-28,4078214810.0,136916660414.23154,15.24,919470592288.6942,3897311907673.21
2016-03-29,5503692172.0,184090045239.471,13.82,932489134029.9945,3927761986252.0615
2016-03-30,5158022656.0,174063592690.9757,13.56,951876616474.6139,3982540680455.727
2016-03-31,5361466026.0,188447344091.5881,13.95,954967420542.5223,4041270920592.1895
2016-04-01,5437457027.0,197800182167.8103,13.1,920149572067.1099,4042415870586.513
2016-04-04,5081654008.0,175069428098.84915,14.12,910659508667.8961,4073507642113.0
2016-04-05,5747435346.0,197108586980.77127,15.42,891518379838.6898,4079681000006.625
2016-04-06,5375469548.0,193451075135.5951,14.09,900294024411.6013,4081021914373.1504
2016-04-07,5566033056.0,191538148159.49655,16.16,879290477252.7246,4080323332954.7163
2016-04-08,4776717076.0,162982333692.39764,15.36,895132943750.4619,4090645344718.0435
2016-04-11,4952573810.0,165579364699.63562,16.26,898419137627.0493,4106337923426.48
2016-04-12,5798846137.0,177967458151.56482,14.85,917806062580.3479,4113655526789.791
2016-04-13,5925907364.0,202226719708.5067,13.84,913227705691.9989,4107692954160.4004
2016-04-14,5211307313.0,170534601000.6198,13.72,949966197338.578,4115211526725.072
2016-04-15,5171557880.0,178824800190.13504,13.62,983991628945.8984,4116954248310.488
2016-04-18,4815298629.0,168865558576.22284,13.35,982436452325.7096,4162755690484.226
2016-04-19,5542280879.0,197354383104.8635,13.24,971408285984.7069,4167287753444.687
2016-04-20,5776809792.0,197648362820.15775,13.28,988300046982.8716,4153448336095.994
2016-04-21,5745729159.0,207273092647.19885,13.95,1009869241230.3143,4133264806243.77
2016-04-22,5647545193.0,212850231797.4556,13.22,1044196593660.9084,4075115759887.3022
2016-04-25,4761879054.0,167310381956.03397,14.08,1075831343867.0088,4093015975690.0117
2016-04-26,5236706943.0,186326216763.8608,13.96,1095666326728.4836,4095930678014.3726
2016-04-27,5831645735.0,214540123818.3224,13.77,1084408147784.5577,4045684546627.0933
2016-04-28,6265708828.0,228842286894.6416,15.22,1050357850392.0363,3973648089806.233
2016-04-29,6834936882.0,247177584228.0497,15.7,994019832905.0497,3978500741429.8237
2016-05-02,5563946031.0,198945132162.13425,14.68,968379046198.6407,3962984408272.1826
2016-05-03,5955543900.0,206161199625.3357,15.6,943489789981.3763,3945808575185.673
2016-05-04,5842011079.0,203281944874.3965,16.05,925492906621.8555,3919533138874.8677
